상병코드,지역
D34,부산
D350,부산
D352,부산
D361,부산
D369,부산
D371,부산
D376,부산
D377,부산
D379,부산
D381,부산
D414,부산
D441,부산
D481,부산
D487,부산
D500,부산
D508,부산
D509,부산
D619,부산
D649,부산
D688,부산
D696,부산
E032,부산
E039,부산
E041,부산
E1028,부산
E1033,부산
E1040,부산
E1041,부산
E1050,부산
E1058,부산
E1078,부산
E108,부산
E1100,부산
E1120,부산
E1121,부산
E1128,부산
E1138,부산
E1141,부산
E1148,부산
E1150,부산
E1158,부산
E1163,부산
E1178,부산
E118,부산
E119,부산
E138,부산
E1418,부산
E1448,부산
E1458,부산
E1468,부산
E148,부산
E149,부산
E222,부산
E242,부산
E260,부산
E780,부산
E782,부산
E784,부산
E785,부산
E790,부산
E830,부산
E858,부산
E871,부산
E875,부산
E880,부산
F000,부산
F001,부산
F009,부산
F011,부산
F019,부산
F03,부산
F069,부산
F102,부산
F103,부산
F315,부산
F320,부산
F329,부산
F410,부산
F489,부산
F510,부산
F959,부산
G060,부산
G062,부산
G20,부산
G22,부산
G250,부산
G253,부산
G258,부산
G319,부산
G4001,부산
G4011,부산
G4080,부산
G4081,부산
G4090,부산
G4091,부산
G439,부산
G442,부산
G448,부산
G459,부산
G470,부산
G500,부산
G510,부산
G513,부산
G521,부산
G530,부산
G545,부산
G546,부산
G551,부산
G560,부산
G562,부산
G564,부산
G568,부산
G609,부산
G629,부산
G632,부산
G819,부산
G822,부산
G825,부산
G834,부산
G839,부산
G912,부산
G918,부산
G919,부산
G931,부산
G952,부산
G959,부산
G992,부산
H0000,부산
H0109,부산
H0411,부산
H2500,부산
H2581,부산
H2582,부산
H2590,부산
H2591,부산
H328,부산
H4019,부산
H521,부산
H5222,부산
H6100,부산
H810,부산
H811,부산
H812,부산
H8138,부산
H814,부산
H82,부산
H9120,부산
H9129,부산
H931,부산
I050,부산
I059,부산
I071,부산
I082,부산
I083,부산
I101,부산
I109,부산
I110,부산
I119,부산
I200,부산
I201,부산
I2080,부산
I2088,부산
I209,부산
I214,부산
I219,부산
I252,부산
I255,부산
I258,부산
I259,부산
I269,부산
I270,부산
I313,부산
I319,부산
I341,부산
I350,부산
I351,부산
I359,부산
I38,부산
I420,부산
I422,부산
I426,부산
I429,부산
I442,부산
I443,부산
I455,부산
I460,부산
I471,부산
I472,부산
I480,부산
I481,부산
I489,부산
I493,부산
I495,부산
I499,부산
I5004,부산
I5008,부산
I501,부산
I509,부산
I601,부산
I602,부산
I609,부산
I615,부산
I618,부산
I619,부산
I620,부산
I6329,부산
I6359,부산
I638,부산
I639,부산
I652,부산
I660,부산
I669,부산
I670,부산
I671,부산
I675,부산
I679,부산
I691,부산
I693,부산
I7010,부산
I7022,부산
I7029,부산
I70920,부산
I7109,부산
I716,부산
I718,부산
I719,부산
I731,부산
I7380,부산
I739,부산
I749,부산
I771,부산
I776,부산
I792,부산
I802,부산
I81,부산
I829,부산
I839,부산
I868,부산
I872,부산
I890,부산
I951,부산
J00,부산
J029,부산
J0390,부산
J041,부산
J0511,부산
J069,부산
J111,부산
J1288,부산
J180,부산
J189,부산
J209,부산
J301,부산
J302,부산
J304,부산
J310,부산
J320,부산
J329,부산
J339,부산
J340,부산
J342,부산
J343,부산
J348,부산
J36,부산
J370,부산
J40,부산
J439,부산
J4400,부산
J4401,부산
J4480,부산
J4489,부산
J4490,부산
J4491,부산
J4492,부산
J4499,부산
J4500,부산
J459,부산
J47,부산
J64,부산
J677,부산
J698,부산
J8418,부산
J90,부산
J91,부산
J931,부산
J939,부산
J9610,부산
J9699,부산
J9840,부산
J988,부산
J989,부산
K0532,부산
K089,부산
K210,부산
K219,부산
K2210,부산
K226,부산
K2501,부산
K2531,부산
K2541,부산
K2590,부산
K2591,부산
K269,부산
K274,부산
K279,부산
K290,부산
K291,부산
K293,부산
K294,부산
K295,부산
K296,부산
K297,부산
K299,부산
K30,부산
K317,부산
K3188,부산
K352,부산
K353,부산
K358,부산
K4020,부산
K4090,부산
K429,부산
K469,부산
K5099,부산
K515,부산
K519,부산
K529,부산
K559,부산
K560,부산
K562,부산
K565,부산
K566,부산
K567,부산
K5730,부산
K5732,부산
K580,부산
K589,부산
K5900,부산
K5901,부산
K5902,부산
K5909,부산
K593,부산
K599,부산
K610,부산
K620,부산
K621,부산
K625,부산
K626,부산
K629,부산
K6358,부산
K6359,부산
K639,부산
K641,부산
K649,부산
K668,부산
K700,부산
K7010,부산
K7030,부산
K709,부산
K7200,부산
K7290,부산
K739,부산
K7409,부산
K7419,부산
K7461,부산
K7469,부산
K750,부산
K759,부산
K760,부산
K768,부산
K769,부산
K8000,부산
K8001,부산
K8010,부산
K8020,부산
K8030,부산
K8050,부산
K810,부산
K811,부산
K828,부산
K829,부산
K830,부산
K838,부산
K839,부산
K852,부산
K859,부산
K861,부산
K869,부산
K911,부산
K915,부산
K920,부산
K921,부산
K922,부산
L0200,부산
L0210,부산
L0290,부산
L0300,부산
L0310,부산
L0311,부산
L032,부산
L0335,부산
L039,부산
L2083,부산
L209,부산
L239,부산
L259,부산
L299,부산
L309,부산
L600,부산
L602,부산
L720,부산
L84,부산
L899,부산
L905,부산
L97,부산
L984,부산
M0099,부산
M05800,부산
M05809,부산
M05840,부산
M1000,부산
M1007,부산
M1008,부산
M1097,부산
M1099,부산
M1384,부산
M1387,부산
M1399,부산
M150,부산
M158,부산
M159,부산
M160,부산
M169,부산
M170,부산
M171,부산
M179,부산
M1991,부산
M1995,부산
M1998,부산
M1999,부산
M2000,부산
M201,부산
M202,부산
M2137,부산
M220,부산
M222,부산
M2309,부산
M2329,부산
M2359,부산
M2392,부산
M2399,부산
M2407,부산
M2415,부산
M2469,부산
M2598,부산
M2599,부산
M3521,부산
M4306,부산
M4312,부산
M4316,부산
M4317,부산
M4319,부산
M4322,부산
M4326,부산
M455,부산
M4646,부산
M4659,부산
M4685,부산
M4726,부산
M4780,부산
M4781,부산
M4786,부산
M4789,부산
M4790,부산
M4792,부산
M4795,부산
M4796,부산
M4797,부산
M4799,부산
M4800,부산
M4802,부산
M4803,부산
M4804,부산
M4805,부산
M4806,부산
M4807,부산
M4808,부산
M4809,부산
M4826,부산
M4854,부산
M4856,부산
M4859,부산
M4882,부산
M4889,부산
M500,부산
M501,부산
M502,부산
M509,부산
M510,부산
M511,부산
M512,부산
M519,부산
M5322,부산
M5326,부산
M5327,부산
M5329,부산
M5416,부산
M5419,부산
M5429,부산
M5456,부산
M5457,부산
M5459,부산
M5499,부산
M6155,부산
M6289,부산
M6539,부산
M6590,부산
M6740,부산
M6744,부산
M702,부산
M703,부산
M7119,부산
M712,부산
M7139,부산
M7159,부산
M720,부산
M750,부산
M751,부산
M754,부산
M770,부산
M771,부산
M772,부산
M79100,부산
M79180,부산
M7920,부산
M7929,부산
M7967,부산
M7976,부산
M7978,부산
M7979,부산
M8080,부산
M8089,부산
M8158,부산
M8189,부산
M8190,부산
M8198,부산
M8199,부산
M8280,부산
M8416,부산
M8558,부산
M8569,부산
M8608,부산
M8637,부산
M8639,부산
M8695,부산
M8699,부산
M8705,부산
M8789,부산
M8795,부산
M8799,부산
M8900,부산
M8903,부산
M8906,부산
M8907,부산
M8908,부산
M8909,부산
M939,부산
M9481,부산
M9489,부산
M952,부산
M961,부산
M963,부산
N008,부산
N049,부산
N083,부산
N10,부산
N12,부산
N1338,부산
N178,부산
N179,부산
N183,부산
N184,부산
N185,부산
N189,부산
N19,부산
N200,부산
N201,부산
N280,부산
N300,부산
N302,부산
N308,부산
N319,부산
N321,부산
N338,부산
N342,부산
N359,부산
N390,부산
N3948,부산
N400,부산
N401,부산
N408,부산
N410,부산
N433,부산
N434,부산
N4500,부산
N4590,부산
N4592,부산
N4848,부산
N511,부산
Q046,부산
Q614,부산
R001,부산
R002,부산
R02,부산
R040,부산
R042,부산
R05,부산
R060,부산
R071,부산
R074,부산
R093,부산
R1012,부산
R1039,부산
R1049,부산
R111,부산
R113,부산
R13,부산
R14,부산
R190,부산
R233,부산
R251,부산
R310,부산
R318,부산
R32,부산
R33,부산
R352,부산
R398,부산
R401,부산
R42,부산
R509,부산
R51,부산
R520,부산
R529,부산
R53,부산
R558,부산
R568,부산
R600,부산
R609,부산
R630,부산
R638,부산
R69,부산
R91,부산
R938,부산
R945,부산
S001,부산
S010,부산
S0140,부산
S018,부산
S0200,부산
S0220,부산
S02480,부산
S0600,부산
S0620,부산
S0630,부산
S0641,부산
S0650,부산
S0651,부산
S0660,부산
S0661,부산
S0680,부산
S0681,부산
S0691,부산
S1210,부산
S1290,부산
S134,부산
S141,부산
S2021,부산
S22040,부산
S22050,부산
S22060,부산
S22070,부산
S22090,부산
S2220,부산
S22330,부산
S22430,부산
S22450,부산
S22490,부산
S233,부산
S301,부산
S32020,부산
S32030,부산
S32040,부산
S32050,부산
S32060,부산
S32090,부산
S3210,부산
S3220,부산
S3250,부산
S32880,부산
S3350,부산
S400,부산
S42030,부산
S42040,부산
S42050,부산
S42090,부산
S42220,부산
S42230,부산
S42290,부산
S42420,부산
S4309,부산
S436,부산
S4600,부산
S4608,부산
S4680,부산
S52020,부산
S52090,부산
S52190,부산
S52520,부산
S52530,부산
S52580,부산
S5260,부산
S5628,부산
S5640,부산
S5650,부산
S62520,부산
S62621,부산
S62690,부산
S6270,부산
S6369,부산
S699,부산
S72020,부산
S72030,부산
S72040,부산
S72050,부산
S72060,부산
S72080,부산
S72081,부산
S72090,부산
S72120,부산
S72190,부산
S7230,부산
S7300,부산
S810,부산
S818,부산
S8200,부산
S82180,부산
S82221,부산
S82320,부산
S82380,부산
S82490,부산
S82820,부산
S8320,부산
S833,부산
S8349,부산
S8352,부산
S836,부산
S900,부산
S901,부산
S903,부산
S9080,부산
S9200,부산
S9230,부산
S9250,부산
S9310,부산
S9342,부산
S9349,부산
S9628,부산
S997,부산
S999,부산
T009,부산
T010,부산
T080,부산
T093,부산
T135,부산
T140,부산
T141,부산
T2420,부산
T250,부산
T252,부산
T300,부산
T302,부산
T310,부산
T509,부산
T659,부산
T782,부산
T793,부산
T810,부산
T813,부산
T814,부산
T840,부산
T844,부산
T845,부산
T875,부산
T913,부산
V031,부산
V092,부산
V784,부산
W010,부산
W014,부산
W015,부산
W019,부산
W101,부산
W110,부산
W119,부산
W170,부산
W177,부산
W178,부산
W180,부산
W181,부산
W182,부산
W183,부산
W184,부산
W187,부산
W188,부산
W189,부산
W319,부산
W609,부산
X101,부산
X110,부산
Y042,부산
Z008,부산
Z269,부산
Z450,부산
Z470,부산
Z511,부산
Z944,부산
Z950,부산
Z951,부산
Z952,부산
Z954,부산
Z955,부산
Z961,부산
U8280,부산
U830,부산
1.24,부산
3.09,부산
3.1,부산
3.53,부산
3.59,부산
3.6,부산
3.9,부산
3.92,부산
4.07,부산
4.43,부산
4.79,부산
6.2,부산
12.91,부산
13.41,부산
13.71,부산
14.75,부산
21.31,부산
21.69,부산
21.71,부산
21.88,부산
22.11,부산
22.19,부산
22.9,부산
31.5,부산
38.49,부산
38.59,부산
38.93,부산
39.27,부산
39.99,부산
43.6,부산
43.7,부산
43.9,부산
45.73,부산
45.76,부산
47.0,부산
47.01,부산
47.09,부산
47.2,부산
47.9,부산
48.63,부산
49.12,부산
49.46,부산
51.22,부산
51.23,부산
53.0,부산
53.05,부산
53.49,부산
54.12,부산
57.0,부산
57.32,부산
57.33,부산
57.49,부산
57.93,부산
57.94,부산
58.31,부산
58.93,부산
60.11,부산
60.29,부산
60.4,부산
60.5,부산
60.69,부산
60.99,부산
62.5,부산
63.1,부산
64.0,부산
64.2,부산
64.97,부산
77.33,부산
77.51,부산
77.69,부산
78.09,부산
78.53,부산
78.59,부산
78.6,부산
78.62,부산
78.63,부산
78.66,부산
78.67,부산
78.68,부산
78.69,부산
79.14,부산
79.31,부산
79.32,부산
79.36,부산
79.37,부산
79.39,부산
79.71,부산
80.2,부산
80.21,부산
80.26,부산
80.41,부산
80.51,부산
80.6,부산
80.71,부산
80.72,부산
80.82,부산
80.86,부산
80.87,부산
80.89,부산
80.96,부산
81.02,부산
81.08,부산
81.45,부산
81.51,부산
81.52,부산
81.53,부산
81.54,부산
81.96,부산
82.01,부산
82.21,부산
82.35,부산
83.14,부산
83.31,부산
83.45,부산
83.49,부산
83.63,부산
83.75,부산
83.88,부산
84.11,부산
84.15,부산
84.3,부산
86.09,부산
86.23,부산
86.28,부산
86.3,부산
86.59,부산
86.99,부산
88.57,부산
93.26,부산
93.29,부산
97.65,부산
98.2,부산
98.27,부산
99.25,부산
A1501,부산
A1530,부산
A1600,부산
A1620,부산
A418,부산
A799,부산
B001,부산
B1819,부산
B259,부산
B351,부산
B353,부산
C07,부산
C1600,부산
C224,부산
C253,부산
C321,부산
C323,부산
C3410,부산
C3419,부산
C3490,부산
C382,부산
C414,부산
C499,부산
C5091,부산
C539,부산
C650,부산
C772,부산
C783,부산
C787,부산
C800,부산
C809,부산
C820,부산
C927,부산
D039,부산
D120,부산
D121,부산
D128,부산
D130,부산
D135,부산
D1430,부산
D144,부산
D1802,부산
D1809,부산
D219,부산
D231,부산
D320,부산
D373,부산
D374,부산
D380,부산
D434,부산
D45,부산
D469,부산
D473,부산
D479,부산
D510,부산
D613,부산
D728,부산
E1031,부산
E1131,부산
E1168,부산
E1171,부산
E1370,부산
E1372,부산
E1408,부산
E1471,부산
E781,부산
E835,부산
E870,부산
F013,부산
F328,부산
F339,부산
G1221,부산
G231,부산
G419,부산
G544,부산
G561,부산
G575,부산
G589,부산
G619,부산
G810,부산
G906,부산
G907,부산
H0202,부산
H0212,부산
H0242,부산
H0248,부산
H0282,부산
H058,부산
H2502,부산
H2509,부산
H2511,부산
H2512,부산
H2519,부산
H2589,부산
H2592,부산
H26282,부산
H2699,부산
H3338,부산
H360,부산
H431,부산
H6611,부산
H6690,부산
H905,부산
I159,부산
I240,부산
I253,부산
I279,부산
I309,부산
I421,부산
I4220,부산
I4228,부산
I440,부산
I469,부산
I4890,부산
I4891,부산
I5005,부산
I610,부산
I629,부산
I6349,부산
I6351,부산
I6352,부산
I6358,부산
I636,부산
I650,부산
I668,부산
I678,부산
I70830,부산
I7241,부산
I738,부산
I745,부산
I7782,부산
I788,부산
I950,부산
I958,부산
I959,부산
I99,부산
J040,부산
J0510,부산
J159,부산
J188,부산
J330,부산
J42,부산
J841,부산
J849,부산
J852,부산
J942,부산
J9691,부산
J9810,부산
K227,부산
K260,부산
K264,부산
K298,부산
K319,부산
K439,부산
K5009,부산
K561,부산
K5792,부산
K581,부산
K583,부산
K588,부산
K591,부산
K602,부산
K603,부산
K604,부산
K612,부산
K613,부산
K628,부산
K6329,부산
K635,부산
K638,부산
K642,부산
K643,부산
K658,부산
K659,부산
K7201,부산
K740,부산
K7414,부산
K7464,부산
K752,부산
K8031,부산
K8080,부산
K818,부산
K819,부산
K831,부산
K8509,부산
K8520,부산
K8580,부산
K8589,부산
K8590,부산
K8599,부산
K862,부산
K913,부산
K928,부산
L0220,부산
L0230,부산
L0240,부산
L0331,부산
L270,부산
L608,부산
M0097,부산
M1009,부산
M1257,부산
M1259,부산
M130,부산
M1314,부산
M1397,부산
M173,부산
M1919,부산
M1996,부산
M205,부산
M2339,부산
M2380,부산
M2381,부산
M2389,부산
M2391,부산
M2419,부산
M2449,부산
M2506,부산
M2531,부산
M2574,부산
M301,부산
M349,부산
M4782,부산
M4791,부산
M4812,부산
M4881,부산
M5417,부산
M5449,부산
M6286,부산
M6581,부산
M6599,부산
M6739,부산
M6747,부산
M6749,부산
M707,부산
M7138,부산
M7157,부산
M766,부산
M79150,부산
M7955,부산
M7969,부산
M7970,부산
M8003,부산
M8627,부산
M8649,부산
M925,부산
M9488,부산
N111,부산
N132,부산
N151,부산
N210,부산
N304,부산
N309,부산
N318,부산
N393,부산
N413,부산
N4502,부산
N4591,부산
N484,부산
N498,부산
N499,부산
N739,부산
N882,부산
Q453,부산
Q760,부산
R030,부산
R070,부산
R1032,부산
R229,부산
R5090,부산
R5099,부산
R550,부산
R572,부산
R579,부산
R58,부산
R634,부산
R64,부산
R651,부산
R72,부산
R739,부산
S011,부산
S0621,부산
S0631,부산
S0640,부산
S22020,부산
S22030,부산
S22460,부산
S312,부산
S3230,부산
S3240,부산
S32890,부산
S3351,부산
S3700,부산
S3730,부산
S42020,부산
S42250,부산
S4230,부산
S4300,부산
S434,부산
S52521,부산
S52590,부산
S5270,부산
S531,부산
S5648,부산
S599,부산
S62220,부산
S62330,부산
S62340,부산
S6281,부산
S8201,부산
S82120,부산
S82220,부산
S82280,부산
S82430,부산
S82480,부산
S8260,부산
S82830,부산
S8321,부산
S8351,부산
S8698,부산
S908,부산
S92230,부산
S9240,부산
S932,부산
S9332,부산
S9339,부산
S9348,부산
T094,부산
T181,부산
T183,부산
T189,부산
T198,부산
T455,부산
T751,부산
T818,부산
T824,부산
T886,부산
U071,부산
U072,부산
V180,부산
V189,부산
V193,부산
V239,부산
V280,부산
V384,부산
V483,부산
V781,부산
W011,부산
W012,부산
W018,부산
W060,부산
W090,부산
W100,부산
W108,부산
W109,부산
W118,부산
W149,부산
W158,부산
W171,부산
W179,부산
W194,부산
W199,부산
W300,부산
Z000,부산
Z208,부산
Z933,부산
Z9663,부산
Z978,부산
A1520,부산
A498,부산
A630,부산
A759,부산
B009,부산
B172,부산
C039,부산
C148,부산
C1631,부산
C1649,부산
C1691,부산
C251,부산
C320,부산
C3400,부산
C447,부산
C479,부산
C673,부산
C678,부산
C709,부산
C710,부산
C799,부산
C833,부산
C920,부산
D122,부산
D166,부산
D177,부산
D360,부산
D4109,부산
E1164,부산
E1172,부산
E1350,부산
E139,부산
E7808,부산
E854,부산
F018,부산
F059,부산
F311,부산
F450,부산
G009,부산
G049,부산
G245,부산
G372,부산
G4000,부산
G4020,부산
G431,부산
G811,부산
H220,부산
H492,부산
H6109,부산
I129,부산
I212,부산
I251,부산
I272,부산
I340,부산
I491,부산
I492,부산
I4988,부산
I5003,부산
I614,부산
I690,부산
I714,부산
I809,부산
I952,부산
J158,부산
J168,부산
J300,부산
J387,부산
J4410,부산
J4419,부산
K021,부산
K265,부산
K270,부산
K36,부산
K5988,부산
K648,부산
K716,부산
K761,부산
K7681,부산
K8280,부산
K860,부산
M0009,부산
M0096,부산
M1090,부산
M1381,부산
M1398,부산
M164,부산
M174,부산
M175,부산
M181,부산
M1980,부산
M203,부산
M206,부산
M2398,부산
M4115,부산
M456,부산
M457,부산
M4654,부산
M7287,부산
M7974,부산
M8000,부산
M8188,부산
