주상병코드,입원외래구분,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
K80,입원,91845.0,401572000000.0,537800000000.0,4372279.383744352,5855517.447874135
K81,외래,50817.0,5146770320.0,10368857140.0,101280.48330283172,204043.07889092233
K81,입원,22776.0,94660364230.0,127205517420.0,4156145.250702494,5585068.379873551
K82,외래,184114.0,19764236640.0,37059748080.0,107347.82058941743,201286.9639462507
K82,입원,10141.0,28275507670.0,38969745190.0,2788236.6305098115,3842791.163593334
K83,외래,42323.0,6596590370.0,13027530230.0,155863.0146728729,307812.0697965645
K83,입원,13363.0,67095686340.0,83026449660.0,5021004.739953604,6213159.444735464
K85,외래,33154.0,4600875190.0,9327415470.0,138772.85365265128,281336.05206008325
K85,입원,18525.0,57895949220.0,75946551990.0,3125287.4072874496,4099678.919838057
K86,외래,141359.0,22883262390.0,50583408940.0,161880.47729539682,357836.4938914395
K86,입원,6249.0,19710222840.0,26303548660.0,3154140.316850696,4209241.2642022725
K87,외래,7961.0,955657230.0,1634715070.0,120042.36025624922,205340.41828915966
K87,입원,113.0,254423820.0,335792980.0,2251538.2300884956,2971619.292035398
K90,외래,2716.0,189968860.0,426181970.0,69944.35198821797,156915.3055964654
K90,입원,63.0,275516130.0,318791850.0,4373271.904761905,5060188.095238095
K91,외래,7707.0,1022123500.0,1622720610.0,132622.74555598808,210551.52588555857
K91,입원,5322.0,24001909440.0,29484985100.0,4509941.645997745,5540207.64750094
K92,외래,146554.0,12646017710.0,25061115070.0,86289.13376639328,171002.60020197334
K92,입원,43899.0,67511484660.0,86394577360.0,1537882.0624615594,1968030.6467117702
K93,외래,4607.0,244859800.0,529042260.0,53149.511612763185,114834.43889733015
K93,입원,114.0,61171370.0,82596790.0,536590.9649122807,724533.245614035
L00,외래,245.0,10202520.0,16539250.0,41642.93877551021,67507.14285714286
L00,입원,81.0,157248840.0,185674190.0,1941343.7037037036,2292273.950617284
L01,외래,262126.0,6294857890.0,8514666670.0,24014.626133996626,32483.106101645775
L01,입원,266.0,298269410.0,342683230.0,1121313.5714285714,1288282.819548872
L02,외래,1317198.0,50877070360.0,72758220710.0,38625.225941733894,55237.11751004784
L02,입원,5269.0,10997388970.0,14443629840.0,2087187.1265894857,2741246.8855570317
L03,외래,1163844.0,43680158650.0,64770317040.0,37530.93941284227,55652.06079165249
L03,입원,26880.0,47375119320.0,62402173060.0,1762467.236607143,2321509.414434524
L04,외래,559264.0,15552133750.0,21942336670.0,27808.21535088974,39234.309145591345
L04,입원,2299.0,2560045770.0,3185557760.0,1113547.5293605917,1385627.5598086123
L05,외래,33526.0,1850892320.0,2720227430.0,55207.669271610095,81137.8461492573
L05,입원,2147.0,2017026710.0,2646381010.0,939462.8365160689,1232594.7880763856
L08,외래,603521.0,17427489270.0,24483431980.0,28876.359347893445,40567.655441981304
L08,입원,754.0,1416823900.0,1889092220.0,1879076.7904509283,2505427.347480106
L10,외래,1862.0,694344890.0,879236920.0,372902.7336197637,472200.27926960256
L10,입원,131.0,545361770.0,668836240.0,4163066.9465648853,5105620.152671755
L11,외래,2571.0,40797030.0,59449450.0,15868.156359393231,23123.084402956047
L12,외래,2793.0,810127340.0,1057271880.0,290056.3336913713,378543.45864661655
L12,입원,335.0,2604444860.0,3198380980.0,7774462.268656717,9547405.910447761
L13,외래,14100.0,473832220.0,762648410.0,33605.121985815604,54088.53971631206
L13,입원,50.0,101125940.0,132964610.0,2022518.8,2659292.2
L14,외래,196.0,6633060.0,10353430.0,33842.142857142855,52823.62244897959
L14,입원,3.0,22864110.0,30826080.0,7621370.0,10275360.0
L20,외래,963364.0,134275093310.0,160801285380.0,139381.47295311015,166916.43592660717
L20,입원,586.0,444615300.0,530369910.0,758729.180887372,905068.1058020478
L21,외래,794790.0,21130314550.0,29400113960.0,26586.03473873602,36991.046641251145
L21,입원,145.0,29653280.0,37056870.0,204505.37931034484,255564.62068965516
L22,외래,15310.0,285769880.0,338597910.0,18665.570215545395,22116.12736773351
L22,입원,33.0,12370950.0,14174800.0,374877.2727272727,429539.3939393939
L23,외래,4198077.0,118913074310.0,158581485500.0,28325.605821427285,37774.792005958916
L23,입원,1057.0,298386180.0,386088240.0,282295.34531693475,365267.9659413434
L24,외래,1263884.0,29600224750.0,40571562300.0,23420.048635792526,32100.70093457944
L24,입원,217.0,79723340.0,103747650.0,367388.66359447007,478099.76958525344
L25,외래,530531.0,12463484560.0,17575558200.0,23492.471806548532,33128.23982010476
L25,입원,282.0,114743470.0,152194000.0,406891.73758865247,539695.035460993
L26,외래,3381.0,98882250.0,162949680.0,29246.45075421473,48195.705412599826
L26,입원,33.0,98964120.0,132354360.0,2998912.727272727,4010738.1818181816
L27,외래,48049.0,1469190490.0,2308618830.0,30576.92126787238,48047.177464671484
L27,입원,665.0,1100887830.0,1393582710.0,1655470.4210526317,2095613.0977443608
L28,외래,442074.0,17483588440.0,26475616060.0,39549.00862751485,59889.55708772739
L28,입원,495.0,181754140.0,232450560.0,367180.0808080808,469597.0909090909
L29,외래,430020.0,13465315830.0,18663635640.0,31313.23154736989,43401.7851262732
L29,입원,702.0,100888390.0,131410600.0,143715.65527065526,187194.5868945869
L30,외래,1581092.0,44180596850.0,68317690260.0,27943.090503272422,43209.18090787886
L30,입원,1463.0,881411280.0,1157046250.0,602468.4073820916,790872.3513328776
L40,외래,155390.0,102083156500.0,121771623920.0,656948.0436321513,783651.6115580153
L40,입원,168.0,231371280.0,283659830.0,1377210.0,1688451.369047619
L41,외래,5094.0,491508310.0,910366120.0,96487.69336474284,178713.41185708676
L41,입원,10.0,13268320.0,16246740.0,1326832.0,1624674.0
L42,외래,32160.0,1189288620.0,1787699410.0,36980.36753731343,55587.66822139303
L42,입원,8.0,3528530.0,4419590.0,441066.25,552448.75
L43,외래,16687.0,963500770.0,1723288600.0,57739.60388326242,103271.3249835201
L43,입원,14.0,9814520.0,12225070.0,701037.1428571428,873219.2857142857
L44,외래,9507.0,241432280.0,418113640.0,25395.211949090142,43979.556116545704
L44,입원,3.0,2399070.0,3146270.0,799690.0,1048756.6666666667
L45,외래,368.0,17279450.0,33043390.0,46955.02717391304,89791.82065217392
L50,외래,2290003.0,76662067150.0,111017708090.0,33476.84136221655,48479.28500093668
L50,입원,10053.0,2892739150.0,3619709780.0,287748.8461155874,360062.6459763255
L51,외래,15882.0,582411410.0,1014940460.0,36671.1629517693,63905.07870545272
L51,입원,824.0,2319155760.0,2946661510.0,2814509.4174757283,3576045.5218446604
L52,외래,3943.0,216726690.0,452320230.0,54964.922647730156,114714.74258179052
L52,입원,51.0,84641030.0,111137600.0,1659628.0392156863,2179168.6274509802
L53,외래,28770.0,874681490.0,1498359340.0,30402.554396941257,52080.616614529026
L53,입원,127.0,164528370.0,220685760.0,1295498.9763779528,1737683.1496062991
L54,외래,1202.0,30019160.0,39901860.0,24974.34276206323,33196.22296173045
L54,입원,1.0,1308110.0,1676850.0,1308110.0,1676850.0
L55,외래,15051.0,328012910.0,480460480.0,21793.429672447015,31922.16331140788
L55,입원,21.0,11182120.0,15554600.0,532481.9047619047,740695.2380952381
L56,외래,16515.0,337834980.0,548747430.0,20456.25068119891,33227.213442325155
L56,입원,8.0,10930130.0,14687050.0,1366266.25,1835881.25
L57,외래,29634.0,1648287660.0,3016787300.0,55621.50435310791,101801.55564554228
L57,입원,114.0,93364660.0,120373610.0,818988.245614035,1055908.8596491227
L58,외래,362.0,45838650.0,64273110.0,126626.10497237569,177550.02762430938
L58,입원,7.0,20857860.0,25512440.0,2979694.285714286,3644634.285714286
L59,외래,1176.0,49861220.0,74982610.0,42398.99659863945,63760.72278911564
L59,입원,15.0,59055470.0,75706140.0,3937031.3333333335,5047076.0
L60,외래,241338.0,14165992530.0,21468185240.0,58697.729035626384,88954.8485526523
L60,입원,2209.0,1445765940.0,1898030670.0,654488.8818469896,859226.1973743775
L62,외래,369.0,8780890.0,14137260.0,23796.449864498645,38312.35772357724
L62,입원,3.0,3555080.0,4801680.0,1185026.6666666667,1600560.0
L63,외래,175077.0,22285808510.0,33820332720.0,127291.46895366038,193174.04753337102
L63,입원,38.0,30748420.0,40375660.0,809168.947368421,1062517.3684210526
L64,외래,26587.0,616091030.0,1059959500.0,23172.641892654305,39867.58566216572
L64,입원,1.0,18840.0,23550.0,18840.0,23550.0
L65,외래,33145.0,938877190.0,1837148520.0,28326.35963192035,55427.62166239252
L65,입원,7.0,4683080.0,6381170.0,669011.4285714285,911595.7142857143
L66,외래,12547.0,487589460.0,812292670.0,38861.0392922611,64739.99123296406
L66,입원,12.0,19114790.0,25197800.0,1592899.1666666667,2099816.6666666665
L67,외래,363.0,8586360.0,18018050.0,23653.88429752066,49636.50137741047
L68,외래,252.0,4562380.0,6817180.0,18104.68253968254,27052.301587301587
L70,외래,101995.0,2972570040.0,4560341540.0,29144.272170204422,44711.4225207118
L70,입원,9.0,1049310.0,1245520.0,116590.0,138391.11111111112
L71,외래,46563.0,1418383210.0,3014138450.0,30461.594184223526,64732.47965122522
L71,입원,14.0,2040680.0,2672490.0,145762.85714285713,190892.14285714287
L72,외래,317623.0,34605107540.0,53087970230.0,108950.25719170211,167141.45458609736
L72,입원,6689.0,5314304460.0,6983943620.0,794484.1471071909,1044093.8286739422
L73,외래,253198.0,9475903950.0,13672924510.0,37424.87677627785,54000.91829319347
L73,입원,642.0,580320210.0,775920310.0,903925.5607476636,1208598.613707165
L74,외래,21378.0,371450590.0,498477710.0,17375.36673215455,23317.322013284684
L74,입원,12.0,6805110.0,8669530.0,567092.5,722460.8333333334
L75,외래,4151.0,194847840.0,317355470.0,46939.975909419416,76452.77523488316
L75,입원,2361.0,581771820.0,741480990.0,246409.07242693772,314053.7865311309
L80,외래,66027.0,47732291080.0,71037655600.0,722920.7911914822,1075887.9791600406
L80,입원,197.0,255469300.0,315667100.0,1296798.4771573604,1602371.0659898478
L81,외래,59437.0,1416010850.0,2577289060.0,23823.726803169742,43361.69490384777
L81,입원,41.0,36878290.0,46943300.0,899470.487804878,1144958.536585366
L82,외래,37196.0,1316268680.0,2623441190.0,35387.37176040434,70530.19652650823
L82,입원,117.0,84160150.0,107182740.0,719317.5213675214,916091.7948717949
L83,외래,3881.0,245506920.0,497314810.0,63258.675599072405,128140.8940994589
L83,입원,7.0,7257580.0,9482510.0,1036797.1428571428,1354644.2857142857
L84,외래,304358.0,26748345180.0,38044386820.0,87884.48202445803,124998.80673417488
L84,입원,859.0,792596210.0,1043188330.0,922696.4027939464,1214421.8044237485
L85,외래,324910.0,8198622280.0,11645927570.0,25233.51783570835,35843.54919823951
L85,입원,165.0,107891920.0,137901010.0,653890.4242424242,835763.696969697
L86,외래,1919.0,38746480.0,57282410.0,20190.97446586764,29850.135487232932
L86,입원,2.0,2997160.0,3858210.0,1498580.0,1929105.0
L87,외래,920.0,43950210.0,86658010.0,47771.967391304344,94193.48913043478
L87,입원,5.0,16672460.0,17752150.0,3334492.0,3550430.0
L88,외래,795.0,72936310.0,148518770.0,91743.78616352202,186816.06289308175
L88,입원,32.0,125318780.0,169992240.0,3916211.875,5312257.5
L89,외래,23259.0,4098951510.0,6264355690.0,176230.77131432993,269330.39640569245
L89,입원,7387.0,39408090900.0,51483877220.0,5334789.616894544,6969524.464599973
L90,외래,39447.0,1372581230.0,2487578070.0,34795.57963850229,63061.273861130125
L90,입원,499.0,1821455850.0,2316717900.0,3650212.124248497,4642721.24248497
L91,외래,199855.0,15415689490.0,22893957780.0,77134.3698681544,114552.83970878887
L91,입원,275.0,301457460.0,389862020.0,1096208.9454545456,1417680.0727272728
L92,외래,20141.0,1323925060.0,2034283270.0,65732.83650265627,101002.09870413585
L92,입원,298.0,384620150.0,504204800.0,1290671.644295302,1691962.4161073826
L93,외래,2671.0,254583270.0,554414430.0,95313.84125795582,207568.1130662673
L93,입원,31.0,66531770.0,85581030.0,2146186.129032258,2760678.3870967743
L94,외래,2523.0,179097830.0,423155100.0,70986.0602457392,167719.0249702735
L94,입원,57.0,94045470.0,123421830.0,1649920.5263157894,2165295.263157895
L95,외래,8294.0,402930950.0,840581380.0,48581.01639739571,101348.12876778394
L95,입원,107.0,157578200.0,210234180.0,1472693.4579439252,1964805.4205607476
L97,외래,1296.0,140296920.0,246819130.0,108253.79629629629,190446.85956790124
L97,입원,246.0,1131152680.0,1489109320.0,4598181.62601626,6053289.918699187
L98,외래,51432.0,3122205750.0,5974537110.0,60705.50921605226,116163.81066262249
L98,입원,1579.0,6392509700.0,8669039870.0,4048454.528182394,5490208.910702976
L99,외래,1140.0,47361820.0,100492950.0,41545.45614035088,88151.71052631579
L99,입원,16.0,19327470.0,25375860.0,1207966.875,1585991.25
M00,외래,20010.0,1831790820.0,3213448720.0,91543.76911544228,160592.139930035
M00,입원,7859.0,40276328640.0,53397194800.0,5124866.858378928,6794400.661661789
M01,외래,1493.0,60754840.0,99559680.0,40693.127930341594,66684.31346282653
M01,입원,86.0,279733510.0,370567200.0,3252715.2325581396,4308920.930232558
M02,외래,9676.0,551216280.0,828454180.0,56967.37081438611,85619.4894584539
M02,입원,101.0,215809250.0,287337370.0,2136725.2475247523,2844924.4554455443
M03,외래,587.0,20091380.0,31719140.0,34227.22316865417,54036.0136286201
M03,입원,7.0,4936190.0,6399960.0,705170.0,914280.0
M05,외래,143980.0,121057857020.0,136417282600.0,840796.3399083206,947473.8338658147
M05,입원,5101.0,18956352170.0,22369086300.0,3716203.130758675,4385235.50284258
M06,외래,114550.0,15090767440.0,24643441920.0,131739.56735050195,215132.62261021388
M06,입원,1769.0,5496320650.0,6919957480.0,3107021.2832108536,3911790.5483323913
M07,외래,8866.0,21961265550.0,24471556120.0,2477020.7026844122,2760157.4689826304
M07,입원,68.0,217276820.0,257649620.0,3195247.3529411764,3788965.0
M08,외래,4487.0,6088184290.0,6970598280.0,1356849.6300423446,1553509.7570759973
M08,입원,238.0,861273500.0,993420880.0,3618796.218487395,4174037.31092437
M09,외래,60.0,3192340.0,6953480.0,53205.666666666664,115891.33333333333
M09,입원,2.0,17450460.0,21796850.0,8725230.0,10898425.0
M10,외래,531590.0,39025043040.0,60983226460.0,73411.9209164958,114718.53582648281
M10,입원,5392.0,6985138410.0,9309230850.0,1295463.3549703264,1726489.4009643917
M11,외래,3034.0,186419970.0,324327440.0,61443.62887277521,106897.6400791035
M11,입원,231.0,624584690.0,823303120.0,2703829.826839827,3564082.770562771
M12,외래,37396.0,2538296370.0,4123544640.0,67876.14637929191,110266.99753984384
M12,입원,727.0,1776534150.0,2382245300.0,2443650.8253094913,3276816.0935350754
M13,외래,1040783.0,73659357280.0,104272919950.0,70773.02115810885,100186.99378256562
M13,입원,9532.0,26846465140.0,35640387430.0,2816456.6869492237,3739025.1185480487
M14,외래,3196.0,288766930.0,430352340.0,90352.60638297872,134653.42302878597
M14,입원,68.0,301611600.0,404823830.0,4435464.705882353,5953291.617647059
M15,외래,233395.0,13727587120.0,23507519550.0,58816.971743182155,100719.89352813899
M15,입원,978.0,2255268760.0,3036765440.0,2306000.7770961146,3105077.137014315
M16,외래,90970.0,6855320060.0,11356845810.0,75358.03077937782,124841.65999780147
M16,입원,5279.0,30128539280.0,39638527610.0,5707243.65978405,7508719.001704868
M17,외래,3166805.0,595124000000.0,901535000000.0,187925.6853516399,284682.82701334625
M17,입원,123722.0,651962000000.0,861009000000.0,5269572.1052036015,6959223.096943147
M18,외래,6628.0,413570500.0,624148610.0,62397.48038624019,94168.46861798431
M18,입원,184.0,385163290.0,518586620.0,2093278.75,2818405.5434782607
M19,외래,1181367.0,90843840550.0,150694671980.0,76897.22207408874,127559.57461144589
M19,입원,21174.0,81442886040.0,109040850730.0,3846362.8053272883,5149752.088882592
M20,외래,70260.0,4542877220.0,7739557360.0,64658.087389695414,110155.95445488187
M20,입원,12082.0,32771299270.0,43719055800.0,2712406.825856646,3618528.0417149477
M21,외래,57668.0,3094560870.0,5757979600.0,53661.66452798779,99847.04862315323
M21,입원,5317.0,15103169360.0,20463809580.0,2840543.4192213654,3848751.096482979
M22,외래,100509.0,6021313090.0,9348884700.0,59908.19817130804,93015.39862101902
M22,입원,2235.0,2582670290.0,3578639140.0,1155557.1767337807,1601180.8232662193
M23,외래,275397.0,19571692360.0,35244399930.0,71067.19521272926,127976.70246952582
M23,입원,54245.0,98526528280.0,135724700880.0,1816324.6065075123,2502068.409623007
M24,외래,162322.0,12393885280.0,19149134340.0,76353.69992976922,117970.04928475499
M24,입원,12563.0,24105199530.0,32853498160.0,1918745.4851548197,2615099.750059699
M25,외래,1549581.0,120515710840.0,175634375550.0,77773.09533351274,113343.13956482429
M25,입원,18448.0,20445587130.0,27590384070.0,1108282.0430398958,1495575.892779705
M30,외래,9976.0,2814310060.0,4317445790.0,282108.06535685644,432783.25882117084
M30,입원,3463.0,9857756370.0,11042366510.0,2846594.3892578688,3188670.6641640197
M31,외래,5053.0,3345803640.0,3945545770.0,662142.0225608549,780832.3312883435
M31,입원,892.0,9523959740.0,11017249790.0,10677084.9103139,12351176.894618833
M32,외래,29544.0,20527516750.0,23655827030.0,694811.6961142702,800698.1800027079
M32,입원,2416.0,16215473440.0,18755399980.0,6711702.582781457,7762996.680463576
M33,외래,4170.0,1977825470.0,2322560390.0,474298.6738609113,556968.9184652278
M33,입원,731.0,5952313820.0,6935225020.0,8142700.164158687,9487311.928864568
M34,외래,5927.0,3084824210.0,3615896860.0,520469.750295259,610072.0195714526
M34,입원,456.0,3000637920.0,3485041310.0,6580346.315789473,7642634.451754386
M35,외래,67568.0,26110449920.0,32022539260.0,386432.1856500118,473930.5478924935
M35,입원,2123.0,8664438020.0,10272769090.0,4081223.7494112104,4838798.440885539
M36,외래,207.0,37887840.0,56218060.0,183033.04347826086,271584.8309178744
M36,입원,9.0,43641080.0,49546130.0,4849008.888888889,5505125.555555556
M40,외래,37394.0,3243087740.0,5159172800.0,86727.48943680804,137967.93068406696
M40,입원,1081.0,6819563150.0,9076687920.0,6308569.0564292325,8396566.068455134
M41,외래,82796.0,5100899230.0,8855669230.0,61608.039398038556,106957.69397072322
M41,입원,1686.0,12700121430.0,15758844800.0,7532693.612099644,9346883.036773428
M42,외래,4133.0,455217360.0,568999890.0,110142.11468666828,137672.3663198645
M42,입원,15.0,27003970.0,36518880.0,1800264.6666666667,2434592.0
M43,외래,251456.0,31646451580.0,50949558990.0,125852.8393834309,202618.18763521253
M43,입원,24438.0,75959435990.0,101495997140.0,3108250.920288076,4153203.909485228
M45,외래,54893.0,108982588370.0,121965703140.0,1985364.0422276065,2221880.8070245753
M45,입원,1074.0,3514773450.0,4162929200.0,3272600.9776536315,3876097.9515828677
M46,외래,51844.0,6287264580.0,10584112120.0,121272.75248823393,204153.07692307694
M46,입원,4170.0,39007141810.0,51646185610.0,9354230.649880096,12385176.405275779
M47,외래,1193033.0,221975619100.0,309998000000.0,186059.91544240603,259840.2558856293
M47,입원,16397.0,35616689500.0,47167755600.0,2172146.7036653045,2876608.867475758
M48,외래,1850989.0,371903000000.0,526009000000.0,200921.2372412802,284177.2695569774
M48,입원,122863.0,242015000000.0,325402000000.0,1969795.6260224804,2648494.6647892366
M49,외래,35085.0,7503627220.0,10370402040.0,213869.95069117856,295579.3655408294
M49,입원,457.0,1880023820.0,2401733590.0,4113837.680525164,5255434.551422319
M50,외래,955798.0,140299868030.0,209242397210.0,146788.2000485458,218919.05738451012
M50,입원,63484.0,80301794480.0,108906113830.0,1264913.907126205,1715489.159945813
M51,외래,1887793.0,299585000000.0,452566000000.0,158695.8951537589,239732.852065878
M51,입원,210969.0,283613000000.0,384620000000.0,1344334.9496845508,1823111.4523934796
M53,외래,383094.0,47745840370.0,67073268580.0,124632.18001326045,175083.05684766662
M53,입원,1714.0,2157214260.0,2881884340.0,1258584.749124854,1681379.4282380396
M54,외래,5692745.0,909143000000.0,1275837000000.0,159702.04180935558,224116.309442984
M54,입원,59784.0,39300771680.0,53092820510.0,657379.4272715108,888077.4205473036
M60,외래,77816.0,3936576590.0,5629694980.0,50588.26706589905,72346.23959082965
M60,입원,1866.0,6674264520.0,8668036090.0,3576776.270096463,4645249.780278671
M61,외래,6528.0,471522850.0,735311090.0,72230.8287377451,112639.56648284313
M61,입원,275.0,665328260.0,899182300.0,2419375.4909090907,3269753.8181818184
M62,외래,409099.0,22319906320.0,32703523520.0,54558.69195475912,79940.36533944106
M62,입원,7867.0,14730640370.0,19065254190.0,1872459.688572518,2423446.5730265668
M63,외래,776.0,29790070.0,46219910.0,38389.26546391752,59561.739690721646
M63,입원,77.0,95327530.0,123917760.0,1238019.87012987,1609321.5584415584
M65,외래,1806334.0,118959521310.0,172092333220.0,65856.87990703824,95271.60160856188
M65,입원,33780.0,35665576020.0,48238850100.0,1055819.3019538189,1428029.9023090587
M66,외래,9988.0,871911090.0,1349400080.0,87295.86403684421,135102.130556668
M66,입원,1836.0,3682519240.0,4976624490.0,2005729.4335511983,2710579.7875816994
M67,외래,246961.0,11986643750.0,18632366770.0,48536.58573620936,75446.59589975745
M67,입원,13957.0,14133801010.0,18899956890.0,1012667.5510496525,1354156.1144945188
M68,외래,576.0,25881190.0,43402400.0,44932.62152777778,75351.38888888889
M68,입원,20.0,51940470.0,68206180.0,2597023.5,3410309.0
M70,외래,139928.0,9351708040.0,13737414350.0,66832.28546109427,98174.87815162084
M70,입원,1811.0,2444061620.0,3247195210.0,1349564.6714522364,1793039.8729983435
M71,외래,148502.0,10334710480.0,15525020170.0,69593.07268588975,104544.18236791424
M71,입원,5328.0,10098164290.0,13544163170.0,1895301.1054804805,2542072.667042042
M72,외래,373899.0,23220937170.0,33981387620.0,62104.838927089935,90883.86869181249
M72,입원,5647.0,18047296200.0,23899837260.0,3195908.6594652026,4232306.9346555695
M73,외래,1010.0,56441970.0,97376720.0,55883.13861386139,96412.59405940594
M73,입원,41.0,73494420.0,99946610.0,1792546.8292682928,2437722.1951219514
M75,외래,2409539.0,330113000000.0,481231000000.0,137002.5552605706,199719.11639529388
M75,입원,115783.0,258500000000.0,349016000000.0,2232624.824024252,3014397.623139839
M76,외래,342405.0,20066253820.0,29285260780.0,58603.85747871672,85528.13416860151
M76,입원,2362.0,2276486280.0,3057720410.0,963796.0541913633,1294547.1676545301
M77,외래,1453487.0,119690172270.0,174052749290.0,82346.91625724894,119748.4045540139
M77,입원,14732.0,17538499810.0,23983081120.0,1190503.6525929947,1627958.2622861797
M79,외래,3154657.0,143365689290.0,205080027610.0,45445.729691056746,65008.66103985314
M79,입원,19072.0,12763678050.0,17076665820.0,669236.4749370805,895378.8705956376
M80,외래,52361.0,6841096440.0,12395551370.0,130652.51694963808,236732.51790454728
M80,입원,4138.0,9085160170.0,12098526600.0,2195543.7820202997,2923761.865635573
M81,외래,1206732.0,147711792400.0,217095091950.0,122406.460092216,179903.31900537983
M81,입원,4377.0,2224255240.0,2962125570.0,508168.8919351154,676747.9026730638
M82,외래,24039.0,3008808900.0,6643691870.0,125163.64657431674,276371.39107283996
M82,입원,46.0,31421190.0,39818670.0,683069.3478260869,865623.2608695652
M83,외래,15399.0,677303970.0,1013768530.0,43983.633352815115,65833.40022079356
M83,입원,85.0,124543790.0,171648930.0,1465221.0588235294,2019399.1764705882
M84,외래,15378.0,1399466230.0,2590329260.0,91004.43685784888,168443.83274808168
M84,입원,4327.0,16571173390.0,21562444790.0,3829714.2107695863,4983231.982898082
M85,외래,84714.0,5159349760.0,10715298220.0,60903.15366999552,126487.92667091626
M85,입원,746.0,1087244950.0,1448981540.0,1457432.908847185,1942334.5040214476
M86,외래,10998.0,1588621950.0,3040149110.0,144446.4402618658,276427.45135479176
M86,입원,4695.0,27056506960.0,35445670040.0,5762834.283280085,7549663.480298189
M87,외래,34216.0,2866050080.0,5833580990.0,83763.44634089315,170492.78086275427
M87,입원,8560.0,54844891770.0,71748012540.0,6407113.52453271,8381777.16588785
M88,외래,219.0,52622700.0,68017750.0,240286.301369863,310583.3333333333
M88,입원,12.0,27441620.0,34625070.0,2286801.6666666665,2885422.5
M89,외래,18473.0,1514712230.0,2534263600.0,81996.0066042332,137187.44113029828
M89,입원,822.0,2253131680.0,2896508600.0,2741036.107055961,3523733.090024331
M90,외래,772.0,54688110.0,100727140.0,70839.5207253886,130475.56994818653
M90,입원,128.0,759142690.0,904461050.0,5930802.265625,7066101.953125
M91,외래,1768.0,71894920.0,171052220.0,40664.547511312216,96748.99321266968
M91,입원,144.0,466855230.0,569134890.0,3242050.2083333335,3952325.625
M92,외래,28577.0,1343190130.0,2087528990.0,47002.4890646324,73049.27004234174
M92,입원,749.0,1154814360.0,1527879200.0,1541808.2242990655,2039892.1228304405
M93,외래,12555.0,834106170.0,1556390550.0,66436.174432497,123965.7945041816
M93,입원,2344.0,4644489070.0,6168771330.0,1981437.316552901,2631728.383105802
M94,외래,57439.0,3178812390.0,5517015520.0,55342.40481206149,96049.99251379725
M94,입원,5129.0,6109045460.0,8369545900.0,1191079.2474166504,1631808.5201793723
M95,외래,6360.0,362545990.0,666827430.0,57004.086477987425,104847.08018867925
M95,입원,853.0,2944488050.0,3806273640.0,3451920.3399765533,4462219.976553341
M96,외래,89197.0,16463592750.0,26437785390.0,184575.63314909695,296397.6971198583
M96,입원,5219.0,23790210590.0,31627455310.0,4558384.861084499,6060060.415788465
M99,외래,110145.0,11703806180.0,19711299730.0,106258.17041173,178957.7350764901
M99,입원,10835.0,26322102670.0,35451539970.0,2429358.8066451317,3271946.4670050764
N00,외래,5927.0,347456600.0,580678140.0,58622.67588999494,97971.67875822507
N00,입원,139.0,283667260.0,363797480.0,2040771.654676259,2617248.0575539568
N01,외래,508.0,73522590.0,151057050.0,144729.50787401575,297356.39763779525
N01,입원,67.0,576094590.0,705822100.0,8598426.71641791,10534658.208955225
N02,외래,42233.0,5079448200.0,10304795260.0,120272.01951080908,243998.6565008406
N02,입원,1228.0,2313116250.0,2944965180.0,1883645.1547231271,2398180.1140065147
N03,외래,13934.0,1590863570.0,3469084910.0,114171.34850007176,248965.4736615473
N03,입원,420.0,781603610.0,1007313210.0,1860960.9761904762,2398364.785714286
N04,외래,12531.0,2247884060.0,4898139730.0,179385.8478972149,390881.7915569388
N04,입원,1563.0,5433374750.0,6825652640.0,3476247.440818938,4367020.2431222005
N05,외래,13650.0,1636135900.0,3649965670.0,119863.43589743589,267396.75238095236
N05,입원,816.0,2156115920.0,2721858320.0,2642298.9215686275,3335610.68627451
N06,외래,5644.0,349326600.0,716490330.0,61893.44436569809,126947.25903614458
N06,입원,92.0,158004140.0,202177380.0,1717436.3043478262,2197580.217391304
N07,외래,257.0,18511350.0,46874910.0,72028.59922178989,182392.64591439688
N07,입원,2.0,859090.0,1086850.0,429545.0,543425.0
N08,외래,5104.0,846214100.0,1568682030.0,165794.2985893417,307343.6579153605
N08,입원,157.0,621313820.0,773819490.0,3957412.866242038,4928786.560509554
N10,외래,139492.0,9503109690.0,16061502040.0,68126.55700685344,115142.81851288963
N10,입원,47480.0,114338449120.0,148730109620.0,2408139.197978096,3132479.1411120472
N11,외래,4888.0,360822660.0,593164570.0,73818.05646481179,121351.18044189853
N11,입원,164.0,460264290.0,599574600.0,2806489.573170732,3655942.6829268294
N12,외래,14760.0,835302900.0,1314380050.0,56592.33739837398,89050.13888888889
N12,입원,2091.0,4604222250.0,6025676220.0,2201923.601147776,2881719.856527977
N13,외래,38040.0,7932440630.0,15019201860.0,208528.93349106205,394826.547318612
N13,입원,10384.0,35205050450.0,44146293550.0,3390316.8769260403,4251376.497496148
N14,외래,198.0,22441050.0,34187670.0,113338.63636363637,172665.0
N14,입원,18.0,83991050.0,98954380.0,4666169.444444444,5497465.555555556
N15,외래,2613.0,325781050.0,637519940.0,124677.01875239189,243980.07654037504
N15,입원,1170.0,5417397740.0,7009993760.0,4630254.478632479,5991447.658119658
