주상병코드,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
O66,2774.0,6461950050.0,7381676970.0,2329470.097332372,2661022.700072098
O67,17.0,16612360.0,18868960.0,977197.6470588235,1109938.8235294118
O68,4601.0,11681931740.0,13351047590.0,2538998.422082156,2901770.8302542926
O69,185.0,445832380.0,500139490.0,2409904.756756757,2703456.7027027025
O70,611.0,845353730.0,875974500.0,1383557.6595744682,1433673.4860883798
O71,544.0,759545370.0,827251010.0,1396223.106617647,1520682.0036764706
O72,3523.0,5844717600.0,6763036140.0,1659017.2012489357,1919680.9934714732
O73,535.0,87282160.0,139540150.0,163144.22429906542,260822.71028037384
O74,22.0,15193460.0,19723560.0,690611.8181818182,896525.4545454546
O75,508.0,1024111600.0,1048181020.0,2015967.716535433,2063348.464566929
O80,55763.0,114554384070.0,116509587230.0,2054308.1267148468,2089370.8593511826
O81,8218.0,21014229720.0,21338729530.0,2557097.7999513266,2596584.2698953515
O82,50912.0,89983074720.0,103991665380.0,1767423.6863607795,2042576.7084380894
O83,10532.0,21254932080.0,21586576580.0,2018128.758070642,2049617.9813900494
O84,1552.0,4130970820.0,4689564130.0,2661708.0025773197,3021626.3724226803
O85,90.0,105429670.0,140831410.0,1171440.7777777778,1564793.4444444445
O86,11858.0,537649370.0,928576000.0,45340.64513408669,78307.97773654916
O87,298.0,42500850.0,51591020.0,142620.30201342283,173124.22818791945
O88,35.0,161498440.0,180645800.0,4614241.142857143,5161308.571428572
O89,30.0,2265690.0,3192470.0,75523.0,106415.66666666667
O90,6885.0,724695510.0,1124946460.0,105257.15468409586,163390.91648511257
O91,6450.0,199888890.0,308598250.0,30990.525581395348,47844.68992248062
O92,4720.0,151509470.0,243923730.0,32099.463983050846,51678.7563559322
O94,17.0,817360.0,1132390.0,48080.0,66611.17647058824
O95,1.0,62230.0,77730.0,62230.0,77730.0
O97,1.0,12220.0,17320.0,12220.0,17320.0
O98,1183.0,697093310.0,808738870.0,589258.9264581572,683633.8715131023
O99,32026.0,7167943400.0,9550001200.0,223816.38044089178,298195.2538562418
P00,1766.0,2223017240.0,2253396340.0,1258786.659116648,1275988.8674971687
P01,1326.0,1242416230.0,1260971950.0,936965.4826546003,950959.2383107089
P02,105.0,176257250.0,179978980.0,1678640.4761904762,1714085.5238095238
P03,1351.0,1312831240.0,1332167360.0,971747.7720207254,986060.222057735
P04,65.0,103780350.0,104903490.0,1596620.7692307692,1613899.8461538462
P05,6189.0,8448998610.0,11782946040.0,1365163.77605429,1903852.9714008726
P07,31698.0,206247939200.0,208689297760.0,6506654.653290428,6583673.97816897
P08,542.0,586675730.0,598806060.0,1082427.5461254613,1104808.2287822878
P10,86.0,148040160.0,155361370.0,1721397.2093023255,1806527.558139535
P11,40.0,137759700.0,151967020.0,3443992.5,3799175.5
P12,964.0,406180440.0,429275240.0,421349.0041493776,445306.265560166
P13,1121.0,267789850.0,275856630.0,238884.79036574488,246080.84745762713
P14,161.0,130118090.0,153143530.0,808186.8944099379,951202.049689441
P15,58.0,23372950.0,23998810.0,402981.8965517241,413772.5862068966
P20,271.0,974168970.0,988455570.0,3594719.4464944648,3647437.5276752766
P21,506.0,2162619540.0,2292867400.0,4273951.660079052,4531358.498023716
P22,16272.0,117888603130.0,119479566600.0,7244874.823623402,7342647.898230089
P23,1187.0,2283402580.0,2330996780.0,1923675.299073294,1963771.50800337
P24,1660.0,5656487350.0,5723291330.0,3407522.5,3447765.861445783
P25,254.0,1075862690.0,1088515110.0,4235679.881889764,4285492.559055118
P26,15.0,141422150.0,148109740.0,9428143.333333334,9873982.666666666
P27,889.0,4648824540.0,4775522600.0,5229273.948256468,5371791.4510686165
P28,3783.0,8411801830.0,8576962930.0,2223579.6537139835,2267238.4166005817
P29,551.0,3672161300.0,3718350080.0,6664539.564428312,6748366.7513611615
P35,297.0,454583290.0,477387070.0,1530583.468013468,1607363.872053872
P36,1429.0,4969268390.0,5032207430.0,3477444.6396081178,3521488.754373688
P37,47.0,33217050.0,35087620.0,706745.7446808511,746545.1063829787
P38,13491.0,805916000.0,863628460.0,59737.30635238307,64015.155288710994
P39,5609.0,754119710.0,776746690.0,134448.15653414157,138482.20538420396
P50,12.0,43998030.0,44607550.0,3666502.5,3717295.8333333335
P51,185.0,11736220.0,12832560.0,63439.02702702703,69365.18918918919
P52,596.0,850881220.0,915840300.0,1427653.0536912752,1536644.798657718
P53,13.0,11058340.0,11467200.0,850641.5384615385,882092.3076923077
P54,386.0,835858650.0,844528310.0,2165436.917098446,2187897.1761658033
P55,102.0,161874250.0,163450520.0,1587002.450980392,1602456.0784313725
P56,5.0,59666520.0,60163710.0,11933304.0,12032742.0
P57,49.0,24169010.0,30814010.0,493245.10204081633,628857.3469387755
P58,138.0,223313810.0,225225890.0,1618216.0144927537,1632071.6666666667
P59,32730.0,15313196090.0,15652451940.0,467864.2251756798,478229.51237396884
P60,6.0,8885550.0,9263670.0,1480925.0,1543945.0
P61,266.0,522741740.0,531132680.0,1965194.5112781955,1996739.3984962406
P70,1575.0,3425497850.0,3463485380.0,2174919.26984127,2199038.3365079365
P71,174.0,316552860.0,324521660.0,1819269.3103448276,1865067.0114942528
P72,1144.0,178520110.0,198163180.0,156049.0472027972,173219.56293706293
P74,743.0,322878510.0,338846470.0,434560.57873485866,456051.7765814267
P75,6.0,2391450.0,2475930.0,398575.0,412655.0
P76,135.0,626279540.0,636686410.0,4639107.703703703,4716195.62962963
P77,133.0,942432850.0,964916540.0,7085961.278195488,7255011.578947368
P78,1280.0,1123492850.0,1147114860.0,877728.7890625,896183.484375
P80,66.0,27141120.0,28473250.0,411229.0909090909,431412.8787878788
P81,355.0,343491560.0,350494490.0,967581.8591549295,987308.4225352113
P83,7683.0,1838130750.0,2022238820.0,239246.48574775478,263209.53013145906
P90,641.0,1903624200.0,1964450280.0,2969772.542901716,3064665.023400936
P91,1278.0,3361453290.0,3652392150.0,2630245.1408450706,2857896.8309859154
P92,6344.0,3645480720.0,3701963570.0,574634.4136191678,583537.7632408575
P93,5.0,5690010.0,7958040.0,1138002.0,1591608.0
P94,243.0,491535930.0,542393850.0,2022781.6049382717,2232073.4567901236
P95,93.0,27635480.0,34097960.0,297155.6989247312,366644.7311827957
P96,3096.0,402473990.0,433644700.0,129998.05878552972,140066.11757105944
Q00,10.0,47606750.0,60754080.0,4760675.0,6075408.0
Q01,148.0,152707640.0,193397090.0,1031808.3783783783,1306737.0945945946
Q02,637.0,360184150.0,441587250.0,565438.2260596546,693229.5918367347
Q03,402.0,720959500.0,833153820.0,1793431.592039801,2072521.9402985075
Q04,2968.0,3056778490.0,3669460200.0,1029911.8901617251,1236341.0377358492
Q05,3350.0,2229661490.0,2510698640.0,665570.5940298508,749462.2805970149
Q06,2557.0,1112882740.0,1298780100.0,435229.85529917874,507931.2084473993
Q07,1436.0,1401814330.0,1642297440.0,976193.8231197771,1143661.1699164344
Q10,21032.0,6188926370.0,8068061350.0,294262.37970711297,383608.85079878283
Q11,798.0,105051090.0,163111490.0,131642.96992481203,204400.3634085213
Q12,1242.0,364978240.0,504771180.0,293863.31723027374,406418.01932367147
Q13,735.0,184779660.0,265325450.0,251400.89795918367,360987.00680272107
Q14,1565.0,311591680.0,514199060.0,199100.11501597444,328561.6996805112
Q15,1083.0,292863260.0,437049640.0,270418.52262234536,403554.6075715605
Q16,1851.0,1379983960.0,1755583560.0,745534.2841707185,948451.4100486224
Q17,3614.0,1980653470.0,2368722150.0,548050.2130603209,655429.482567792
Q18,13150.0,3645993250.0,5336085430.0,277261.8441064639,405785.96425855515
Q20,4257.0,22380117640.0,23741705590.0,5257251.031242659,5577097.859995302
Q21,59773.0,103319016950.0,114618903300.0,1728523.195255383,1917569.8609740185
Q22,4039.0,10113339430.0,10923712660.0,2503921.621688537,2704558.717504333
Q23,9211.0,18570706660.0,20441327840.0,2016144.464227554,2219230.033655412
Q24,5774.0,4177353560.0,4939138010.0,723476.5431243505,855410.116037409
Q25,9999.0,22561524590.0,24379925160.0,2256378.096809681,2438236.3396339635
Q26,1340.0,4562696140.0,4799922350.0,3404997.119402985,3582031.604477612
Q27,6682.0,3882798330.0,5520498450.0,581083.2580065848,826174.5659982042
Q28,11228.0,11219829820.0,14772325950.0,999272.3387958675,1315668.5028500177
Q30,486.0,170184910.0,223689940.0,350174.71193415637,460267.366255144
Q31,870.0,710416570.0,789282600.0,816570.7701149426,907221.3793103448
Q32,208.0,235903100.0,271505370.0,1134149.5192307692,1305314.2788461538
Q33,1883.0,2705594830.0,3256296000.0,1436853.3351035581,1729312.798725438
Q34,409.0,121056010.0,174078420.0,295980.46454767726,425619.608801956
Q35,2890.0,2283177040.0,2887161030.0,790026.6574394463,999017.6574394463
Q36,2187.0,1392585700.0,1769218560.0,636756.1499771377,808970.5349794239
Q37,1739.0,2281595310.0,3113723590.0,1312015.704427832,1790525.3536515238
Q38,35599.0,2989856530.0,3526881710.0,83987.09317677462,99072.49389027782
Q39,894.0,3685248520.0,3946153000.0,4122201.9239373603,4414041.387024608
Q40,1108.0,1839623440.0,1993939080.0,1660309.963898917,1799584.0072202166
Q41,337.0,2279265720.0,2372962100.0,6763399.762611276,7041430.56379822
Q42,1389.0,3493761760.0,3737994570.0,2515307.24262059,2691140.799136069
Q43,2353.0,5666574460.0,6523972160.0,2408233.939651509,2772618.8525286866
Q44,12419.0,6957895120.0,9325692080.0,560262.1080602303,750921.336661567
Q45,1019.0,682441690.0,949596570.0,669717.065750736,931890.6476938175
Q50,637.0,276345790.0,398251770.0,433823.8461538461,625199.010989011
Q51,3148.0,772554850.0,1215374880.0,245411.3246505718,386078.4243964422
Q52,2055.0,332205500.0,446782150.0,161657.17761557177,217412.2384428224
Q53,8122.0,4939485920.0,5774043650.0,608161.28047279,710914.0174833785
Q54,2688.0,2979949190.0,3491684660.0,1108612.0498511905,1298989.8288690476
Q55,9702.0,2027841370.0,2616471910.0,209012.7159348588,269683.7672644816
Q56,262.0,176779090.0,211474730.0,674729.3511450381,807155.4580152672
Q60,1538.0,225906480.0,382131150.0,146883.27698309493,248459.78543563068
Q61,20691.0,8415118660.0,11398793350.0,406704.2994538688,550905.8697018027
Q62,9024.0,3463980190.0,4536280440.0,383863.05296985817,502690.65159574465
Q63,1660.0,409861940.0,591878930.0,246904.7831325301,356553.5722891566
Q64,1178.0,972038120.0,1248188570.0,825159.6943972835,1059582.8268251272
Q65,10497.0,1291404340.0,1692490130.0,123026.0398209012,161235.60350576355
Q66,14699.0,2144141470.0,3064429800.0,145869.8870671474,208478.79447581468
Q67,17141.0,4811694010.0,6082696240.0,280712.561110787,354862.39075899887
Q68,7954.0,1225369360.0,1527258510.0,154056.9977369877,192011.37918028666
Q69,2717.0,1339468290.0,1567695900.0,492995.32204637467,576995.1785057049
Q70,1569.0,990287150.0,1178445940.0,631158.1580624601,751080.9050350542
Q71,289.0,102439550.0,126238840.0,354462.1107266436,436812.59515570936
Q72,745.0,196617040.0,269153480.0,263915.4899328859,361279.8389261745
Q73,58.0,7944750.0,12833210.0,136978.44827586206,221262.24137931035
Q74,6637.0,1767310860.0,2333295320.0,266281.58204007836,351558.7343679373
Q75,4100.0,2555227280.0,2998780050.0,623226.1658536586,731409.768292683
Q76,4020.0,618982510.0,800400900.0,153975.7487562189,199104.7014925373
Q77,962.0,1188673490.0,1345821690.0,1235627.3284823284,1398983.0457380458
Q78,2290.0,1321472760.0,1601291600.0,577062.3406113537,699253.9737991267
Q79,1794.0,5131376150.0,5410415210.0,2860298.857302118,3015839.0245261984
Q80,639.0,133988510.0,224095490.0,209684.6791862285,350697.1674491393
Q81,421.0,634082650.0,713699400.0,1506134.5605700712,1695247.9809976248
Q82,19089.0,2318395280.0,3401125480.0,121451.89795169994,178172.00901042484
Q83,8861.0,2721492790.0,3743389550.0,307131.5641575443,422456.78253018844
Q84,507.0,107837090.0,128457240.0,212696.42998027612,253367.3372781065
Q85,11724.0,12330571450.0,14544928260.0,1051737.5852951212,1240611.417604913
Q86,36.0,16426300.0,22069450.0,456286.1111111111,613040.2777777778
Q87,7733.0,14222144480.0,15758416530.0,1839149.6805896806,2037814.1122462174
Q89,5761.0,2120222240.0,3111609410.0,368030.2447491755,540116.1968408262
Q90,2317.0,3050754430.0,3396547810.0,1316682.9650410013,1465924.8208890806
Q91,95.0,432043380.0,462942950.0,4547825.052631579,4873083.684210527
Q92,294.0,575977260.0,641802860.0,1959106.3265306123,2183002.925170068
Q93,2363.0,4109802080.0,4544428890.0,1739230.672873466,1923160.7659754548
Q95,13.0,1420610.0,2181990.0,109277.69230769231,167845.38461538462
Q96,2582.0,2501638120.0,2907086440.0,968876.1115414407,1125904.8954298992
Q97,98.0,33029060.0,54951070.0,337031.2244897959,560725.2040816327
Q98,1063.0,269503340.0,337927940.0,253530.89369708372,317900.22577610536
Q99,1260.0,1159446710.0,1377714640.0,920195.8015873015,1093424.3174603174
R00,283892.0,29782990810.0,50699672430.0,104909.58114353346,178587.88704859593
R01,16250.0,2960139220.0,3931570990.0,182162.41353846155,241942.83015384615
R02,2423.0,2352182280.0,3273538320.0,970772.7115146513,1351026.958316137
R03,140144.0,4327449620.0,7165210580.0,30878.59358945085,51127.4872987784
R04,230555.0,31862058430.0,46099158780.0,138197.2129426818,199948.6403678081
R05,550616.0,27412514920.0,51831105290.0,49785.17682014326,94132.94435686576
R06,278303.0,52270342450.0,82633566230.0,187818.10634452378,296919.4231826463
R07,1018332.0,126640309810.0,210274696610.0,124360.53252770216,206489.3341366077
R09,120810.0,9308685660.0,16407100790.0,77052.27762602434,135809.12830063736
R10,2673057.0,290263950470.0,464502171850.0,108588.76203163643,173771.89182647434
R11,619023.0,26629391790.0,38890454280.0,43018.420624112514,62825.540052631324
R12,119044.0,4520432600.0,7164265900.0,37972.78821276167,60181.66308255771
R13,29503.0,16387530460.0,22226241770.0,555453.0203708097,753355.3120021693
R14,28199.0,1965924910.0,3348392320.0,69716.12149366998,118741.5270045037
R15,17765.0,2355497860.0,3754115580.0,132592.0551646496,211320.88826343935
R16,2757.0,593059350.0,957819330.0,215110.39173014145,347413.61262241565
R17,16222.0,3923832510.0,5666164110.0,241883.39970410554,349288.8737516952
R18,5949.0,5466324220.0,6972362020.0,918864.3839300723,1172022.5281559925
R19,199740.0,19017733440.0,32961705480.0,95212.4433763893,165023.05737458696
R20,69679.0,8950451140.0,16206218350.0,128452.63479671063,232583.96862756353
R21,69858.0,3227300600.0,5565362730.0,46198.010249363,79666.79163445847
R22,172287.0,21482300140.0,37999956290.0,124689.03712990534,220561.94773836678
R23,31115.0,1738284740.0,2529718770.0,55866.454764582995,81302.2262574321
R25,114628.0,11536950250.0,20554041350.0,100646.8772900164,179310.82588896254
R26,38607.0,12382527970.0,19293346460.0,320732.7160877561,499737.0026161059
R27,4379.0,2126319870.0,3386144470.0,485572.0187257365,773268.8901575702
R29,24857.0,1891387880.0,3552895230.0,76090.75431467997,142933.38818039183
R30,43636.0,3310945870.0,5186178590.0,75876.47515812631,118850.91644513705
R31,290235.0,42424930550.0,74232882740.0,146174.41228659535,255768.19728840422
R32,26910.0,2171876260.0,3296929820.0,80708.8911185433,122516.90152359717
R33,21028.0,2787120720.0,4566229750.0,132543.3098725509,217149.97859996196
R34,1222.0,214288220.0,293750080.0,175358.60883797053,240384.68085106384
R35,83427.0,4423764990.0,7382438770.0,53025.57912905894,88489.80270176321
R36,1452.0,165438840.0,246024100.0,113938.59504132232,169438.08539944905
R39,40107.0,4167784580.0,6212545670.0,103916.63749470167,154899.28615952327
R40,7539.0,16530068690.0,21929383030.0,2192607.599151081,2908792.0188353895
R41,62545.0,10094872190.0,18116057540.0,161401.74578303623,289648.3738108562
R42,1030723.0,123890481150.0,203424849490.0,120197.64878633736,197361.3177255189
R43,43600.0,2030817510.0,3499592240.0,46578.383256880734,80265.87706422019
R44,8625.0,1021961420.0,1930821470.0,118488.28057971015,223863.35884057972
R45,18076.0,2247895830.0,3162561840.0,124358.03441026776,174959.1635317548
R46,2107.0,309448980.0,461075580.0,146867.10014238252,218830.36544850498
R47,37825.0,9493373470.0,14857195680.0,250981.45327164573,392787.72452081955
R48,303.0,55489160.0,90546500.0,183132.54125412542,298833.3333333333
R49,24590.0,1492884950.0,2772909430.0,60711.05937372916,112765.73525823506
R50,1012227.0,109990081480.0,154506830520.0,108661.4775934647,152640.4951853685
R51,1090575.0,80900863710.0,145715985470.0,74181.84325699745,133613.90593952732
R52,300050.0,15429659460.0,26643662210.0,51423.627595400765,88797.40779870022
R53,38977.0,2429198890.0,3464212660.0,62323.90614978064,88878.38109654412
R54,4363.0,996071230.0,1432879790.0,228299.6172358469,328416.1792344717
R55,155854.0,46653361980.0,77133670360.0,299340.16438461636,494909.7896749522
R56,84241.0,42916593300.0,58204508470.0,509450.188150663,690928.508327299
R57,13443.0,82737658010.0,101612865960.0,6154701.927397158,7558793.867440304
R58,3637.0,348583610.0,521832350.0,95843.72009898268,143478.78746219413
R59,52380.0,6851105620.0,11896745240.0,130796.21267659412,227123.8113783887
R60,216113.0,17329944010.0,27861398880.0,80189.27139968442,128920.51325001272
R61,17101.0,4919998370.0,6701097080.0,287702.3782234957,391854.10677738144
R62,121250.0,46996356950.0,60035291870.0,387598.82020618557,495136.42779381445
R63,120088.0,9646012670.0,15778645310.0,80324.53425821064,131392.35652188395
R64,727.0,190955270.0,294451750.0,262661.99449793674,405023.03988995875
R65,457.0,750492990.0,980339810.0,1642216.6083150986,2145163.698030635
R68,296183.0,9464516270.0,14451251110.0,31954.96118953485,48791.62919546362
R69,7073.0,448860310.0,941020010.0,63461.092888449035,133043.97144068996
R70,168.0,10286160.0,19000230.0,61227.142857142855,113096.60714285714
R71,571.0,31917790.0,67269920.0,55898.05604203152,117810.7180385289
R72,7456.0,481000440.0,866806320.0,64511.861587982836,116256.21244635193
R73,448055.0,20026623470.0,32539451620.0,44696.797201236455,72623.7886420194
R74,18168.0,1580582580.0,3235593430.0,86998.1605019815,178092.98932188464
R75,31.0,10547780.0,11796080.0,340250.96774193546,380518.70967741933
R76,19631.0,2115827950.0,4797054700.0,107779.93734399675,244361.19912383475
R77,6047.0,704416140.0,1414070990.0,116490.1835620969,233846.69918968083
R78,827.0,95672490.0,134407330.0,115686.2031438936,162523.97823458284
R79,65661.0,7283239990.0,13569326960.0,110921.85604849149,206657.33022646623
R80,99503.0,7784890650.0,14510831630.0,78237.74810809725,145833.10684099977
R81,22262.0,946885060.0,1280701550.0,42533.69239062079,57528.59356751415
R82,32295.0,1563835070.0,2929098720.0,48423.44232853383,90698.2108685555
R83,19.0,7767050.0,11479850.0,408792.1052631579,604202.6315789474
R84,3530.0,251101850.0,486379930.0,71133.66855524079,137784.68271954675
R85,651.0,101228040.0,168607130.0,155496.22119815668,258997.12749615975
R86,2927.0,233133080.0,358454430.0,79649.15613255893,122464.7864707892
R87,122704.0,15859128960.0,25902887500.0,129247.0413352458,211100.59574260007
R89,15202.0,1486491200.0,3103751480.0,97782.60755163794,204167.31219576372
R90,9765.0,1112242250.0,1976208360.0,113900.89605734767,202376.688172043
R91,314160.0,37505877920.0,70032979450.0,119384.63814616756,222921.3758912656
R92,146941.0,12973633150.0,21764701080.0,88291.44452535371,148118.63999836668
R93,102539.0,15389578900.0,27712780000.0,150085.12760998253,270265.7525429349
R94,363680.0,30101401160.0,55750481180.0,82768.92091948967,153295.42779366477
R95,9.0,11312700.0,12054840.0,1256966.6666666667,1339426.6666666667
R96,110.0,46849070.0,66005570.0,425900.63636363635,600050.6363636364
R98,865.0,317292030.0,414401290.0,366811.59537572257,479076.6358381503
R99,3698.0,1334843540.0,1842610450.0,360963.63980530016,498272.16062736616
S00,388077.0,20644369640.0,32829527380.0,53196.58119393831,84595.39570755289
S01,522654.0,56488329990.0,92251593480.0,108079.78125107623,176506.05080990485
S02,827923.0,87848707200.0,128907491120.0,106107.33993378612,155699.8550831418
S03,124266.0,4352823460.0,6473118320.0,35028.2737031851,52090.8238778105
S04,3912.0,636067370.0,1027661180.0,162593.90848670757,262694.57566462166
S05,149213.0,11073207220.0,17132727120.0,74210.74048507838,114820.60624744493
S06,305132.0,371505839610.0,471214730120.0,1217525.0042932238,1544297.9763512185
S07,3704.0,309995170.0,443651240.0,83692.0005399568,119776.25269978402
S08,439.0,106955460.0,159919710.0,243634.30523917996,364281.79954441916
S09,42317.0,5778954330.0,9172548340.0,136563.4220289718,216758.0012760829
S10,7052.0,386659550.0,600535800.0,54829.77169597278,85158.22461712989
S11,7934.0,1250149210.0,1750683180.0,157568.59213511468,220655.80791530124
S12,5700.0,10504068340.0,14074709220.0,1842819.0070175438,2469247.2315789475
S13,913487.0,80291489080.0,114230811610.0,87895.60122913627,125049.19239135314
S14,9062.0,38983065160.0,50115703590.0,4301816.945486647,5530313.79276098
S15,266.0,833453830.0,1022596030.0,3133285.07518797,3844345.977443609
S16,1062.0,103467640.0,142205570.0,97427.15630885122,133903.54990583804
S17,74.0,14024300.0,19660340.0,189517.56756756757,265680.2702702703
S18,7.0,222000.0,292010.0,31714.285714285714,41715.71428571428
S19,731.0,195080790.0,277473870.0,266868.3857729138,379581.21751025994
S20,237898.0,12175690120.0,18667448570.0,51180.29626142296,78468.28712305274
S21,14518.0,1345862110.0,1845527020.0,92702.99696927951,127119.92147678744
S22,485151.0,204708670380.0,287799971670.0,421948.36325185356,593217.3110433659
S23,666202.0,35241462950.0,50707889510.0,52899.06507335613,76114.88634077953
S24,1470.0,4913458590.0,6326591590.0,3342488.836734694,4303803.802721089
S25,308.0,1841784790.0,2086116180.0,5979820.7467532465,6773104.48051948
S26,105.0,863181810.0,979445980.0,8220779.142857143,9328056.952380951
S27,5531.0,12220642540.0,15640766080.0,2209481.5657204846,2827836.9336467185
S28,108.0,35142520.0,40458610.0,325393.7037037037,374616.75925925927
S29,3384.0,250520980.0,386804180.0,74031.02245862884,114303.83569739953
S30,113866.0,9197435260.0,13708511090.0,80774.20178104087,120391.61022605519
S31,40210.0,4463547820.0,6156650690.0,111005.914449142,153112.42700820693
S32,283213.0,243650541780.0,338317825840.0,860308.4667017404,1194570.25574391
S33,2194006.0,225276691400.0,317899975920.0,102678.24764380771,144894.76141815473
S34,1845.0,2775861900.0,3601156190.0,1504532.1951219512,1951846.1734417344
S35,691.0,2619470390.0,3173058170.0,3790839.9276411,4591979.98552822
S36,3704.0,19076003150.0,23333038830.0,5150108.841792657,6299416.530777538
S37,3308.0,4957631680.0,6420881070.0,1498679.4679564692,1941016.0429262393
S38,246.0,63941450.0,90213040.0,259924.59349593497,366719.674796748
S39,3570.0,1637644650.0,2199908730.0,458723.99159663863,616220.9327731093
S40,75912.0,4863838590.0,7420179020.0,64072.06489092633,97747.11534408262
S41,22814.0,1773166080.0,2544300450.0,77722.71762952572,111523.64556851056
S42,152893.0,148260818610.0,204821871380.0,969703.1166240443,1339641.9154572152
S43,673914.0,72641717340.0,102703327320.0,107790.78241437335,152398.2693934241
S44,2871.0,427736390.0,640777810.0,148985.1584813654,223189.76314872867
S45,188.0,282157680.0,377692310.0,1500838.7234042552,2009001.6489361702
S46,155899.0,63291893240.0,87837715330.0,405980.11045612866,563427.060661069
S47,215.0,57306190.0,83518810.0,266540.4186046512,388459.5813953488
S48,180.0,322584710.0,402466520.0,1792137.2777777778,2235925.111111111
S49,4147.0,630207170.0,937924300.0,151967.00506390163,226169.35133831686
S50,137300.0,7321624590.0,11160531160.0,53325.74355426074,81285.73313911143
S51,88424.0,9237991990.0,13743477910.0,104473.80790283182,155427.00974848456
S52,321297.0,248386742760.0,346199226220.0,773075.2007021541,1077505.318194692
S53,317875.0,28265227330.0,40157256600.0,88919.31523397562,126330.33928430987
S54,6301.0,1279015830.0,1890613160.0,202986.16568798604,300049.7000476115
S55,646.0,725459090.0,992748650.0,1123001.6873065014,1536762.6160990712
S56,21884.0,7773225670.0,10766552960.0,355201.3192286602,491982.8623651983
S57,2038.0,661323630.0,907716130.0,324496.3837095191,445395.5495583906
S58,360.0,199347960.0,281482270.0,553744.3333333334,781895.1944444445
S59,2740.0,336553700.0,495993970.0,122829.81751824818,181019.69708029198
S60,409587.0,18692784030.0,28718154430.0,45638.12823649188,70114.90704050666
S61,817770.0,73974258990.0,113526492150.0,90458.51399537767,138824.47650317327
S62,401409.0,123519887050.0,177002776800.0,307715.78875909606,440953.6826528553
S63,1576110.0,102518879080.0,147759038230.0,65045.510199161225,93749.19150947586
S64,10236.0,4062746320.0,5624703720.0,396907.6123485737,549502.121922626
S65,6023.0,4550516300.0,6088218570.0,755523.2110244065,1010828.2533621119
S66,94892.0,38638524950.0,53628392220.0,407184.21942840284,565151.8802428023
S67,36251.0,11289042820.0,15722767080.0,311413.2801853742,433719.5409781799
S68,15121.0,17965223760.0,24400459530.0,1188097.5967197937,1613680.281066067
S69,15245.0,3081800900.0,4525045180.0,202151.58412594293,296821.59265332896
S70,109215.0,7288797600.0,10724300820.0,66738.06345282242,98194.39472599917
S71,26274.0,2572465530.0,3781297910.0,97909.16990180407,143917.8621450864
S72,136229.0,467241515840.0,620418027890.0,3429824.162549824,4554228.746375588
S73,167173.0,13404489760.0,18833224730.0,80183.34156831546,112657.09612198142
S74,1840.0,332886760.0,469384130.0,180916.71739130435,255100.07065217392
S75,338.0,487938640.0,645740340.0,1443605.4437869822,1910474.378698225
S76,69063.0,11127460080.0,15471873710.0,161120.42743581947,224025.50873839826
S77,425.0,132650640.0,176496900.0,312119.1529411765,415286.82352941175
S78,498.0,381744380.0,472762630.0,766554.9799196788,949322.5502008032
S79,2304.0,376126660.0,532006070.0,163249.41840277778,230905.41232638888
S80,406190.0,23305594070.0,34716574490.0,57376.09017947266,85468.8064452596
S81,200399.0,22707443460.0,33465647030.0,113311.16153274218,166995.0799654689
S82,303943.0,288906013510.0,397867082230.0,950526.9524549011,1309018.7378225522
S83,909945.0,187643083530.0,276199123170.0,206213.65415492145,303533.8654204375
S84,3256.0,551191550.0,839540560.0,169284.87407862407,257844.15233415234
S85,652.0,858896500.0,1160255090.0,1317325.9202453988,1779532.346625767
S86,114705.0,32835806080.0,45966968810.0,286263.07554160675,400740.75942635455
S87,5929.0,1188077740.0,1654629480.0,200384.16933715635,279073.95513577334
S88,1398.0,455253730.0,626487800.0,325646.4449213162,448131.4735336194
S89,7110.0,961851920.0,1395548520.0,135281.56399437413,196279.6793248945
S90,390288.0,17655722090.0,27043125350.0,45237.6759982372,69290.17891915713
S91,225205.0,18219021950.0,26887976870.0,80899.72225305832,119393.33882462645
S92,450383.0,156713579930.0,223155086460.0,347956.2504135369,495478.4848895274
S93,2105616.0,196489570380.0,284355212130.0,93316.90601705154,135046.09203672464
S94,1658.0,277644990.0,397262230.0,167457.77442702051,239603.2750301568
S95,423.0,329668990.0,437021710.0,779359.3144208038,1033148.2505910165
S96,33271.0,7320027310.0,10129949950.0,220012.2421929007,304467.8533858315
S97,12841.0,2216287590.0,3079323720.0,172594.6258079589,239804.0432988085
S98,710.0,657341700.0,897489090.0,925833.3802816902,1264069.1408450704
S99,10371.0,1265219810.0,1857535500.0,121995.93192556166,179108.620190917
T00,106347.0,6830168060.0,10610415430.0,64225.30076071728,99771.64781329046
T01,13821.0,933660230.0,1396026900.0,67553.73923739238,101007.66225309312
T02,192.0,436686080.0,560886190.0,2274406.6666666665,2921282.2395833335
T03,2434.0,227883740.0,334150220.0,93625.2013147083,137284.3960558751
T04,347.0,82719970.0,116208070.0,238386.08069164265,334893.5734870317
T05,99.0,46168130.0,61824020.0,466344.7474747475,624485.0505050505
T06,396.0,331353610.0,440958970.0,836751.5404040404,1113532.7525252525
T07,606.0,348355610.0,512466990.0,574844.2409240924,845655.0990099009
T08,4950.0,1889411610.0,2908045810.0,381699.3151515151,587484.002020202
