진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,L42,여,입원,5 ,6 ,14 ,1744070 ,2200190 
2023,L43,남,외래,6502 ,15719 ,15704 ,341571260 ,610743300 
2023,L43,남,입원,6 ,6 ,23 ,6362000 ,7848210 
2023,L43,여,외래,10185 ,25852 ,25824 ,621929510 ,1112545300 
2023,L43,여,입원,8 ,13 ,18 ,3452520 ,4376860 
2023,L44,남,외래,4390 ,7150 ,7145 ,111512590 ,192322270 
2023,L44,남,입원,2 ,2 ,22 ,2371130 ,3111350 
2023,L44,여,외래,5117 ,8385 ,8377 ,129919690 ,225791370 
2023,L44,여,입원,1 ,1 ,0 ,27940 ,34920 
2023,L45,남,외래,153 ,384 ,384 ,7885480 ,14872530 
2023,L45,여,외래,215 ,428 ,428 ,9393970 ,18170860 
2023,L50,남,외래,996058 ,1973540 ,1972560 ,33432117330 ,48116354980 
2023,L50,남,입원,4390 ,4648 ,7859 ,1157789500 ,1424527760 
2023,L50,여,외래,1293945 ,2472299 ,2470949 ,43229949820 ,62901353110 
2023,L50,여,입원,5663 ,5990 ,11922 ,1734949650 ,2195182020 
2023,L51,남,외래,6730 ,15307 ,15284 ,250382910 ,434252820 
2023,L51,남,입원,385 ,457 ,2873 ,1063299960 ,1333577940 
2023,L51,여,외래,9152 ,20249 ,20229 ,332028500 ,580687640 
2023,L51,여,입원,439 ,535 ,3887 ,1255855800 ,1613083570 
2023,L52,남,외래,1003 ,2608 ,2603 ,52597730 ,107046400 
2023,L52,남,입원,18 ,22 ,130 ,33277990 ,42786160 
2023,L52,여,외래,2940 ,8543 ,8528 ,164128960 ,345273830 
2023,L52,여,입원,33 ,38 ,200 ,51363040 ,68351440 
2023,L53,남,외래,12556 ,26064 ,26056 ,389252130 ,652817700 
2023,L53,남,입원,57 ,62 ,345 ,72624830 ,94608000 
2023,L53,여,외래,16214 ,31837 ,31810 ,485429360 ,845541640 
2023,L53,여,입원,70 ,77 ,361 ,91903540 ,126077760 
2023,L54,남,외래,585 ,1133 ,1133 ,15350740 ,20344140 
2023,L54,남,입원,1 ,1 ,7 ,1308110 ,1676850 
2023,L54,여,외래,617 ,1068 ,1068 ,14668420 ,19557720 
2023,L55,남,외래,6421 ,7746 ,7744 ,139019240 ,204537540 
2023,L55,남,입원,15 ,18 ,55 ,7024840 ,9403800 
2023,L55,여,외래,8630 ,10842 ,10842 ,188993670 ,275922940 
2023,L55,여,입원,6 ,6 ,19 ,4157280 ,6150800 
2023,L56,남,외래,5932 ,9190 ,9182 ,131201190 ,223386740 
2023,L56,남,입원,4 ,4 ,17 ,4571050 ,6130900 
2023,L56,여,외래,10583 ,14622 ,14615 ,206633790 ,325360690 
2023,L56,여,입원,4 ,4 ,25 ,6359080 ,8556150 
2023,L57,남,외래,12597 ,25860 ,25824 ,685529760 ,1249672650 
2023,L57,남,입원,53 ,57 ,118 ,36927760 ,47807000 
2023,L57,여,외래,17037 ,36546 ,36508 ,962757900 ,1767114650 
2023,L57,여,입원,61 ,74 ,185 ,56436900 ,72566610 
2023,L58,남,외래,119 ,307 ,307 ,9987630 ,15070060 
2023,L58,여,외래,243 ,757 ,757 ,35851020 ,49203050 
2023,L58,여,입원,7 ,9 ,68 ,20857860 ,25512440 
2023,L59,남,외래,396 ,734 ,734 ,23980090 ,34033080 
2023,L59,남,입원,4 ,5 ,86 ,23545530 ,32490340 
2023,L59,여,외래,780 ,1359 ,1359 ,25881130 ,40949530 
2023,L59,여,입원,11 ,13 ,156 ,35509940 ,43215800 
2023,L60,남,외래,111583 ,312160 ,312036 ,7015358190 ,10609378570 
2023,L60,남,입원,1140 ,1244 ,4083 ,721475560 ,943686560 
2023,L60,여,외래,129755 ,334295 ,334121 ,7150634340 ,10858806670 
2023,L60,여,입원,1069 ,1139 ,4166 ,724290380 ,954344110 
2023,L62,남,외래,147 ,228 ,228 ,3899440 ,6531490 
2023,L62,남,입원,2 ,2 ,9 ,2204680 ,2823770 
2023,L62,여,외래,222 ,313 ,313 ,4881450 ,7605770 
2023,L62,여,입원,1 ,1 ,7 ,1350400 ,1977910 
2023,L63,남,외래,95503 ,466363 ,466286 ,12374062020 ,18628734530 
2023,L63,남,입원,17 ,24 ,82 ,17674120 ,22645290 
2023,L63,여,외래,79574 ,382104 ,382002 ,9911746490 ,15191598190 
2023,L63,여,입원,21 ,31 ,105 ,13074300 ,17730370 
2023,L64,남,외래,21925 ,36746 ,36717 ,477974860 ,810094610 
2023,L64,여,외래,4662 ,7688 ,7682 ,138116170 ,249864890 
2023,L64,여,입원,1 ,1 ,0 ,18840 ,23550 
2023,L65,남,외래,13775 ,22849 ,22832 ,370650820 ,651517280 
2023,L65,남,입원,2 ,2 ,1 ,559440 ,676890 
2023,L65,여,외래,19370 ,37738 ,37692 ,568226370 ,1185631240 
2023,L65,여,입원,5 ,8 ,13 ,4123640 ,5704280 
2023,L66,남,외래,7222 ,15977 ,15974 ,276889510 ,451127220 
2023,L66,남,입원,8 ,8 ,45 ,8820940 ,11899790 
2023,L66,여,외래,5325 ,11384 ,11378 ,210699950 ,361165450 
2023,L66,여,입원,4 ,6 ,48 ,10293850 ,13298010 
2023,L67,남,외래,159 ,206 ,206 ,2686680 ,5817840 
2023,L67,여,외래,204 ,292 ,292 ,5899680 ,12200210 
2023,L68,남,외래,113 ,169 ,169 ,1762390 ,2549890 
2023,L68,여,외래,139 ,185 ,184 ,2799990 ,4267290 
2023,L70,남,외래,48822 ,107270 ,107256 ,1527498960 ,2369639300 
2023,L70,남,입원,4 ,4 ,0 ,111950 ,133050 
2023,L70,여,외래,53173 ,102945 ,102929 ,1445071080 ,2190702240 
2023,L70,여,입원,5 ,8 ,2 ,937360 ,1112470 
2023,L71,남,외래,13689 ,32974 ,32958 ,404908810 ,805910620 
2023,L71,남,입원,5 ,5 ,1 ,347950 ,408190 
2023,L71,여,외래,32874 ,83528 ,83472 ,1013474400 ,2208227830 
2023,L71,여,입원,9 ,9 ,8 ,1692730 ,2264300 
2023,L72,남,외래,172610 ,520546 ,520305 ,19668895230 ,30305199750 
2023,L72,남,입원,4202 ,4403 ,13934 ,3365877290 ,4433819900 
2023,L72,여,외래,145013 ,378897 ,378736 ,14936212310 ,22782770480 
2023,L72,여,입원,2487 ,2573 ,8050 ,1948427170 ,2550123720 
2023,L73,남,외래,123052 ,280432 ,280384 ,5526327080 ,7926305870 
2023,L73,남,입원,542 ,616 ,2220 ,497396350 ,667634190 
2023,L73,여,외래,130146 ,257271 ,257239 ,3949576870 ,5746618640 
2023,L73,여,입원,100 ,108 ,313 ,82923860 ,108286120 
2023,L74,남,외래,10812 ,13242 ,13236 ,189280780 ,254512310 
2023,L74,남,입원,9 ,10 ,28 ,6669130 ,8499560 
2023,L74,여,외래,10566 ,12730 ,12728 ,182169810 ,243965400 
2023,L74,여,입원,3 ,3 ,1 ,135980 ,169970 
2023,L75,남,외래,1672 ,4010 ,4007 ,80900210 ,133396990 
2023,L75,남,입원,865 ,873 ,1311 ,231176160 ,299158920 
2023,L75,여,외래,2479 ,5222 ,5220 ,113947630 ,183958480 
2023,L75,여,입원,1496 ,1522 ,2135 ,350595660 ,442322070 
2023,L80,남,외래,29716 ,477087 ,476964 ,23023178370 ,34155956950 
2023,L80,남,입원,75 ,129 ,151 ,85756420 ,105047740 
2023,L80,여,외래,36311 ,528625 ,528486 ,24709112710 ,36881698650 
2023,L80,여,입원,122 ,262 ,311 ,169712880 ,210619360 
2023,L81,남,외래,19849 ,29172 ,29107 ,510557250 ,908822040 
2023,L81,남,입원,13 ,13 ,29 ,12172920 ,14704090 
2023,L81,여,외래,39588 ,61361 ,61267 ,905453600 ,1668467020 
2023,L81,여,입원,28 ,28 ,72 ,24705370 ,32239210 
2023,L82,남,외래,18467 ,29450 ,29389 ,635453290 ,1314188950 
2023,L82,남,입원,60 ,60 ,159 ,51609010 ,66804350 
2023,L82,여,외래,18729 ,32490 ,32429 ,680815390 ,1309252240 
2023,L82,여,입원,57 ,61 ,109 ,32551140 ,40378390 
2023,L83,남,외래,2440 ,5559 ,5551 ,166883580 ,335351450 
2023,L83,남,입원,4 ,4 ,5 ,2352330 ,2909090 
2023,L83,여,외래,1441 ,3035 ,3033 ,78623340 ,161963360 
2023,L83,여,입원,3 ,3 ,21 ,4905250 ,6573420 
2023,L84,남,외래,147347 ,354338 ,354239 ,13386620730 ,19092446710 
2023,L84,남,입원,456 ,482 ,2306 ,421579140 ,557901310 
2023,L84,여,외래,157011 ,357716 ,357627 ,13361724450 ,18951940110 
2023,L84,여,입원,403 ,424 ,1858 ,371017070 ,485287020 
2023,L85,남,외래,143654 ,262612 ,262570 ,3765687050 ,5341757350 
2023,L85,남,입원,74 ,80 ,348 ,51179530 ,64223420 
2023,L85,여,외래,181256 ,325101 ,325061 ,4432935230 ,6304170220 
2023,L85,여,입원,91 ,110 ,424 ,56712390 ,73677590 
2023,L86,남,외래,971 ,1327 ,1325 ,18895660 ,29210100 
2023,L86,남,입원,2 ,3 ,19 ,2997160 ,3858210 
2023,L86,여,외래,948 ,1269 ,1269 ,19850820 ,28072310 
2023,L87,남,외래,587 ,1640 ,1640 ,28491670 ,55960350 
2023,L87,남,입원,4 ,7 ,68 ,15080980 ,15641120 
2023,L87,여,외래,333 ,848 ,845 ,15458540 ,30697660 
2023,L87,여,입원,1 ,1 ,11 ,1591480 ,2111030 
2023,L88,남,외래,410 ,1697 ,1697 ,34822320 ,69407200 
2023,L88,남,입원,17 ,27 ,268 ,48656650 ,65764950 
2023,L88,여,외래,385 ,1638 ,1634 ,38113990 ,79111570 
2023,L88,여,입원,15 ,21 ,239 ,76662130 ,104227290 
2023,L89,남,외래,9713 ,52449 ,52398 ,1564418470 ,2459937690 
2023,L89,남,입원,2897 ,6595 ,116393 ,14984909690 ,19514914490 
2023,L89,여,외래,13546 ,73786 ,73711 ,2534533040 ,3804418000 
2023,L89,여,입원,4490 ,11719 ,234593 ,24423181210 ,31968962730 
2023,L90,남,외래,15687 ,30936 ,30918 ,536010530 ,954148260 
2023,L90,남,입원,236 ,299 ,2936 ,1003748560 ,1253895860 
2023,L90,여,외래,23760 ,48319 ,48288 ,836570700 ,1533429810 
2023,L90,여,입원,263 ,327 ,2338 ,817707290 ,1062822040 
2023,L91,남,외래,83394 ,251134 ,251096 ,6953003760 ,10268415190 
2023,L91,남,입원,102 ,108 ,407 ,109010020 ,140485160 
2023,L91,여,외래,116461 ,318858 ,318800 ,8462685730 ,12625542590 
2023,L91,여,입원,173 ,189 ,601 ,192447440 ,249376860 
2023,L92,남,외래,8900 ,17734 ,17716 ,585056860 ,882265100 
2023,L92,남,입원,131 ,137 ,500 ,153653990 ,198321860 
2023,L92,여,외래,11241 ,21984 ,21966 ,738868200 ,1152018170 
2023,L92,여,입원,167 ,188 ,975 ,230966160 ,305882940 
2023,L93,남,외래,670 ,2562 ,2559 ,61306540 ,139157260 
2023,L93,남,입원,7 ,14 ,86 ,16009930 ,21058410 
2023,L93,여,외래,2001 ,6683 ,6659 ,193276730 ,415257170 
2023,L93,여,입원,24 ,48 ,397 ,50521840 ,64522620 
2023,L94,남,외래,858 ,2876 ,2868 ,63038090 ,143788090 
2023,L94,남,입원,19 ,20 ,93 ,23901620 ,33275060 
2023,L94,여,외래,1665 ,5514 ,5489 ,116059740 ,279367010 
2023,L94,여,입원,38 ,44 ,289 ,70143850 ,90146770 
2023,L95,남,외래,3040 ,7047 ,7036 ,145431040 ,302328350 
2023,L95,남,입원,48 ,50 ,324 ,70422910 ,94232140 
2023,L95,여,외래,5254 ,11912 ,11891 ,257499910 ,538253030 
2023,L95,여,입원,59 ,75 ,440 ,87155290 ,116002040 
2023,L97,남,외래,770 ,3972 ,3969 ,86388570 ,154912180 
2023,L97,남,입원,145 ,211 ,3646 ,671665320 ,892748740 
2023,L97,여,외래,526 ,2504 ,2500 ,53908350 ,91906950 
2023,L97,여,입원,101 ,136 ,2209 ,459487360 ,596360580 
2023,L98,남,외래,24626 ,62107 ,62014 ,1571740250 ,3022897900 
2023,L98,남,입원,874 ,1193 ,14764 ,3904048090 ,5295727260 
2023,L98,여,외래,26806 ,61910 ,61826 ,1550465500 ,2951639210 
2023,L98,여,입원,705 ,970 ,10694 ,2488461610 ,3373312610 
2023,L99,남,외래,643 ,1577 ,1574 ,29867990 ,64911670 
2023,L99,남,입원,8 ,9 ,47 ,10239040 ,13322490 
2023,L99,여,외래,497 ,897 ,894 ,17493830 ,35581280 
2023,L99,여,입원,8 ,9 ,55 ,9088430 ,12053370 
2023,M00,남,외래,9517 ,37322 ,37259 ,919887300 ,1625635790 
2023,M00,남,입원,3720 ,5416 ,77830 ,18088785720 ,24075266110 
2023,M00,여,외래,10493 ,38871 ,38811 ,911903520 ,1587812930 
2023,M00,여,입원,4139 ,6395 ,101910 ,22187542920 ,29321928690 
2023,M01,남,외래,634 ,1316 ,1316 ,27743460 ,45379840 
2023,M01,남,입원,35 ,43 ,372 ,74248740 ,96667100 
2023,M01,여,외래,859 ,1551 ,1550 ,33011380 ,54179840 
2023,M01,여,입원,51 ,75 ,1086 ,205484770 ,273900100 
2023,M02,남,외래,3923 ,9372 ,9363 ,210413900 ,325659530 
2023,M02,남,입원,52 ,56 ,374 ,90925420 ,119491260 
2023,M02,여,외래,5753 ,15219 ,15213 ,340802380 ,502794650 
2023,M02,여,입원,49 ,75 ,871 ,124883830 ,167846110 
2023,M03,남,외래,241 ,365 ,365 ,6592050 ,10458520 
2023,M03,남,입원,2 ,2 ,17 ,1047710 ,1389220 
2023,M03,여,외래,346 ,656 ,654 ,13499330 ,21260620 
2023,M03,여,입원,5 ,5 ,18 ,3888480 ,5010740 
2023,M05,남,외래,30260 ,172373 ,172066 ,21989732010 ,24995282600 
2023,M05,남,입원,1098 ,1946 ,16898 ,4240851480 ,4969567380 
2023,M05,여,외래,113720 ,710766 ,709578 ,99068125010 ,111422000000 
2023,M05,여,입원,4003 ,8147 ,88460 ,14715500690 ,17399518920 
2023,M06,남,외래,33788 ,99617 ,99525 ,4281137770 ,6995895000 
2023,M06,남,입원,549 ,909 ,6507 ,1619607720 ,2029585860 
2023,M06,여,외래,80762 ,256149 ,255770 ,10809629670 ,17647546920 
2023,M06,여,입원,1220 ,2067 ,17369 ,3876712930 ,4890371620 
2023,M07,남,외래,4295 ,20084 ,20075 ,13464318320 ,14988526510 
2023,M07,남,입원,36 ,63 ,715 ,117116890 ,139283120 
2023,M07,여,외래,4571 ,17027 ,17016 ,8496947230 ,9483029610 
2023,M07,여,입원,32 ,82 ,860 ,100159930 ,118366500 
2023,M08,남,외래,2131 ,10659 ,10645 ,3262567350 ,3719134960 
2023,M08,남,입원,94 ,165 ,1138 ,395113100 ,444650280 
2023,M08,여,외래,2356 ,11703 ,11676 ,2825616940 ,3251463320 
2023,M08,여,입원,144 ,266 ,2392 ,466160400 ,548770600 
2023,M09,남,외래,24 ,55 ,54 ,1207660 ,2744840 
2023,M09,여,외래,36 ,74 ,74 ,1984680 ,4208640 
2023,M09,여,입원,2 ,4 ,49 ,17450460 ,21796850 
2023,M10,남,외래,493421 ,1771196 ,1770531 ,36648383830 ,57354878010 
2023,M10,남,입원,4783 ,5821 ,34302 ,5926545590 ,7922836970 
2023,M10,여,외래,38169 ,93550 ,93487 ,2376659210 ,3628348450 
2023,M10,여,입원,609 ,777 ,6580 ,1058592820 ,1386393880 
2023,M11,남,외래,1164 ,2727 ,2722 ,59215010 ,102719130 
2023,M11,남,입원,75 ,103 ,817 ,195563880 ,255137250 
2023,M11,여,외래,1870 ,5695 ,5688 ,127204960 ,221608310 
2023,M11,여,입원,156 ,229 ,1973 ,429020810 ,568165870 
2023,M12,남,외래,17924 ,46932 ,46899 ,1172694400 ,1947436050 
2023,M12,남,입원,352 ,421 ,3317 ,822750800 ,1104181590 
2023,M12,여,외래,19472 ,57767 ,57733 ,1365601970 ,2176108590 
2023,M12,여,입원,375 ,491 ,4799 ,953783350 ,1278063710 
2023,M13,남,외래,385394 ,1054118 ,1053822 ,25843070560 ,36673586710 
2023,M13,남,입원,3328 ,4064 ,33717 ,7806466740 ,10428679550 
2023,M13,여,외래,655389 ,1948158 ,1947547 ,47816286720 ,67599333240 
2023,M13,여,입원,6204 ,8295 ,88826 ,19039998400 ,25211707880 
2023,M14,남,외래,1360 ,4726 ,4724 ,108713510 ,165057730 
2023,M14,남,입원,27 ,39 ,482 ,111998950 ,147322400 
2023,M14,여,외래,1836 ,8246 ,8239 ,180053420 ,265294610 
2023,M14,여,입원,41 ,90 ,1109 ,189612650 ,257501430 
2023,M15,남,외래,75460 ,207827 ,207771 ,3833119070 ,6214376710 
2023,M15,남,입원,180 ,253 ,2728 ,431224380 ,578408880 
2023,M15,여,외래,157935 ,469564 ,469346 ,9894468050 ,17293142840 
2023,M15,여,입원,798 ,1332 ,15621 ,1824044380 ,2458356560 
2023,M16,남,외래,35619 ,97654 ,97505 ,2554485960 ,4177993700 
2023,M16,남,입원,1662 ,2431 ,23227 ,8909534840 ,11728572040 
2023,M16,여,외래,55351 ,159994 ,159687 ,4300834100 ,7178852110 
2023,M16,여,입원,3617 ,6146 ,64863 ,21219004440 ,27909955570 
2023,M17,남,외래,1003906 ,4980464 ,4979772 ,163730000000 ,249974000000 
2023,M17,남,입원,29370 ,40620 ,460345 ,130639000000 ,173380000000 
2023,M17,여,외래,2162899 ,12519227 ,12517523 ,431394000000 ,651561000000 
2023,M17,여,입원,94352 ,153528 ,1972467 ,521323000000 ,687629000000 
2023,M18,남,외래,2000 ,5255 ,5254 ,106070330 ,159948550 
2023,M18,남,입원,36 ,39 ,273 ,76416070 ,102653370 
2023,M18,여,외래,4628 ,17188 ,17183 ,307500170 ,464200060 
2023,M18,여,입원,148 ,165 ,1032 ,308747220 ,415933250 
2023,M19,남,외래,430878 ,1181228 ,1180324 ,31763049990 ,51299056740 
2023,M19,남,입원,6917 ,8834 ,72719 ,21888316420 ,29376672330 
2023,M19,여,외래,750489 ,2157616 ,2155373 ,59080790560 ,99395615240 
2023,M19,여,입원,14257 ,21584 ,212067 ,59554569620 ,79664178400 
2023,M20,남,외래,18422 ,45346 ,45285 ,1083584430 ,1870127480 
2023,M20,남,입원,2422 ,3029 ,19332 ,5082044380 ,6773257340 
2023,M20,여,외래,51838 ,137392 ,137140 ,3459292790 ,5869429880 
2023,M20,여,입원,9660 ,13971 ,112119 ,27689254890 ,36945798460 
2023,M21,남,외래,31274 ,71986 ,71849 ,1620583340 ,3022969860 
2023,M21,남,입원,2248 ,2642 ,21679 ,6269820720 ,8398080360 
2023,M21,여,외래,26394 ,63070 ,62968 ,1473977530 ,2735009740 
2023,M21,여,입원,3069 ,3809 ,36154 ,8833348640 ,12065729220 
2023,M22,남,외래,42188 ,100413 ,100376 ,2361531190 ,3691944900 
2023,M22,남,입원,965 ,1070 ,5087 ,1064861940 ,1466739660 
2023,M22,여,외래,58321 ,153451 ,153407 ,3659781900 ,5656939800 
2023,M22,여,입원,1270 ,1453 ,7792 ,1517808350 ,2111899480 
2023,M23,남,외래,124762 ,363773 ,363467 ,8180677650 ,14540423020 
2023,M23,남,입원,23235 ,26657 ,165995 ,40103933170 ,55526646460 
2023,M23,여,외래,150635 ,477749 ,477279 ,11391014710 ,20703976910 
2023,M23,여,입원,31010 ,37393 ,280581 ,58422595110 ,80198054420 
2023,M24,남,외래,74641 ,249814 ,249652 ,5365928070 ,8450195920 
2023,M24,남,입원,6386 ,7523 ,48721 ,12236162850 ,16687872260 
2023,M24,여,외래,87681 ,325632 ,325447 ,7027957210 ,10698938420 
2023,M24,여,입원,6177 ,7662 ,62101 ,11869036680 ,16165625900 
2023,M25,남,외래,666898 ,1683487 ,1682766 ,49380929740 ,72433375550 
2023,M25,남,입원,7754 ,8930 ,42156 ,9106079090 ,12314717600 
2023,M25,여,외래,882683 ,2485006 ,2484041 ,71134781100 ,103201000000 
2023,M25,여,입원,10694 ,12852 ,64568 ,11339508040 ,15275666470 
2023,M30,남,외래,5737 ,15760 ,15710 ,1584779250 ,2471180440 
2023,M30,남,입원,1928 ,2619 ,14204 ,5614974580 ,6289444200 
2023,M30,여,외래,4239 ,12535 ,12478 ,1229530810 ,1846265350 
2023,M30,여,입원,1535 ,2093 ,11293 ,4242781790 ,4752922310 
2023,M31,남,외래,1533 ,9563 ,9529 ,1296684170 ,1517616340 
2023,M31,남,입원,346 ,821 ,7029 ,4106266730 ,4749097930 
2023,M31,여,외래,3520 ,20912 ,20839 ,2049119470 ,2427929430 
2023,M31,여,입원,546 ,1267 ,11352 ,5417693010 ,6268151860 
2023,M32,남,외래,3943 ,21899 ,21865 ,2211729060 ,2606213270 
2023,M32,남,입원,330 ,686 ,6557 ,2710836850 ,3123865700 
2023,M32,여,외래,25601 ,179252 ,178965 ,18315787690 ,21049613760 
2023,M32,여,입원,2086 ,4232 ,36173 ,13504636590 ,15631534280 
2023,M33,남,외래,1321 ,8207 ,8183 ,561689930 ,665171920 
2023,M33,남,입원,232 ,565 ,6240 ,2278263660 ,2632961920 
2023,M33,여,외래,2849 ,19709 ,19645 ,1416135540 ,1657388470 
2023,M33,여,입원,499 ,1277 ,12615 ,3674050160 ,4302263100 
2023,M34,남,외래,824 ,5059 ,5046 ,375932740 ,457696080 
2023,M34,남,입원,79 ,281 ,1832 ,599324900 ,702184960 
2023,M34,여,외래,5103 ,32362 ,32266 ,2708891470 ,3158200780 
2023,M34,여,입원,377 ,782 ,7199 ,2401313020 ,2782856350 
2023,M35,남,외래,15612 ,67980 ,67828 ,6238026190 ,7646088220 
2023,M35,남,입원,601 ,1068 ,9729 ,2660086500 ,3169425900 
2023,M35,여,외래,51956 ,260053 ,259489 ,19872423730 ,24376451040 
2023,M35,여,입원,1522 ,2762 ,24597 ,6004351520 ,7103343190 
2023,M36,남,외래,120 ,513 ,512 ,27403190 ,34900730 
2023,M36,남,입원,7 ,7 ,35 ,42617100 ,48354660 
2023,M36,여,외래,87 ,353 ,351 ,10484650 ,21317330 
2023,M36,여,입원,2 ,2 ,36 ,1023980 ,1191470 
2023,M40,남,외래,13879 ,39723 ,39697 ,1151450430 ,1730240610 
2023,M40,남,입원,234 ,320 ,3471 ,1008377570 ,1342163190 
2023,M40,여,외래,23515 ,70580 ,70477 ,2091637310 ,3428932190 
2023,M40,여,입원,847 ,1380 ,18160 ,5811185580 ,7734524730 
2023,M41,남,외래,28108 ,79746 ,79653 ,1655666080 ,2761905740 
2023,M41,남,입원,390 ,490 ,4070 ,2864755450 ,3512274320 
2023,M41,여,외래,54688 ,169601 ,169339 ,3445233150 ,6093763490 
2023,M41,여,입원,1296 ,1690 ,16877 ,9835365980 ,12246570480 
2023,M42,남,외래,1515 ,10281 ,10281 ,173804710 ,219023110 
2023,M42,남,입원,8 ,8 ,42 ,20923790 ,28406210 
2023,M42,여,외래,2618 ,15957 ,15956 ,281412650 ,349976780 
2023,M42,여,입원,7 ,7 ,56 ,6080180 ,8112670 
2023,M43,남,외래,88673 ,326529 ,325976 ,10425692920 ,16718936890 
2023,M43,남,입원,7957 ,9519 ,79792 ,23940909650 ,31994897590 
2023,M43,여,외래,162783 ,615878 ,614831 ,21220758660 ,34230622100 
2023,M43,여,입원,16481 ,21283 ,197844 ,52018526340 ,69501099550 
2023,M45,남,외래,39875 ,220431 ,220076 ,84086687660 ,93998763710 
2023,M45,남,입원,726 ,1480 ,11268 ,2486434330 ,2941563930 
2023,M45,여,외래,15018 ,80294 ,80171 ,24895900710 ,27966939430 
2023,M45,여,입원,348 ,709 ,6002 ,1028339120 ,1221365270 
2023,M46,남,외래,23950 ,77317 ,77225 ,3006209080 ,5131092950 
2023,M46,남,입원,2218 ,4623 ,81705 ,21470857230 ,28380684760 
2023,M46,여,외래,27894 ,92976 ,92892 ,3281055500 ,5453019170 
2023,M46,여,입원,1952 ,4262 ,76147 ,17536284580 ,23265500850 
2023,M47,남,외래,508895 ,2059426 ,2059080 ,91521619100 ,129029000000 
2023,M47,남,입원,7275 ,10185 ,91955 ,18224760320 ,24084910260 
2023,M47,여,외래,684138 ,3148743 ,3148437 ,130454000000 ,180969000000 
2023,M47,여,입원,9122 ,12898 ,119375 ,17391929180 ,23082845340 
2023,M48,남,외래,715450 ,3884816 ,3883674 ,138051000000 ,198218000000 
2023,M48,남,입원,52209 ,65083 ,464634 ,103229000000 ,138981000000 
2023,M48,여,외래,1135539 ,6519123 ,6517564 ,233852000000 ,327791000000 
2023,M48,여,입원,70654 ,91937 ,762985 ,138786000000 ,186421000000 
2023,M49,남,외래,14315 ,62817 ,62801 ,2925407130 ,4050916920 
2023,M49,남,입원,210 ,333 ,3964 ,899229060 ,1112965290 
2023,M49,여,외래,20770 ,94817 ,94807 ,4578220090 ,6319485120 
2023,M49,여,입원,247 ,431 ,5831 ,980794760 ,1288768300 
2023,M50,남,외래,439400 ,1922720 ,1921355 ,65013495850 ,98289397210 
2023,M50,남,입원,31749 ,38481 ,200161 ,46071454220 ,62485797710 
2023,M50,여,외래,516398 ,2255004 ,2253847 ,75286372180 ,110953000000 
2023,M50,여,입원,31735 ,38095 ,196725 ,34230340260 ,46420316120 
2023,M51,남,외래,869856 ,3861462 ,3859405 ,133773000000 ,204620000000 
2023,M51,남,입원,105964 ,128490 ,718588 ,143325000000 ,194882000000 
2023,M51,여,외래,1017937 ,4863609 ,4860829 ,165812000000 ,247946000000 
2023,M51,여,입원,105005 ,129415 ,772571 ,140288000000 ,189738000000 
2023,M53,남,외래,157301 ,453056 ,452938 ,19235489440 ,27101474510 
2023,M53,남,입원,620 ,734 ,4125 ,817614970 ,1100978240 
2023,M53,여,외래,225793 ,705488 ,705348 ,28510350930 ,39971794070 
2023,M53,여,입원,1094 ,1323 ,7619 ,1339599290 ,1780906100 
2023,M54,남,외래,2491318 ,9583843 ,9582608 ,377445000000 ,534060000000 
2023,M54,남,입원,23219 ,27554 ,96866 ,15615859860 ,21147486200 
2023,M54,여,외래,3201427 ,14330223 ,14328819 ,531698000000 ,741777000000 
2023,M54,여,입원,36565 ,44617 ,172053 ,23684911820 ,31945334310 
2023,M60,남,외래,35180 ,75358 ,75332 ,1745909510 ,2527800570 
2023,M60,남,입원,1032 ,1343 ,13488 ,3734752090 ,4808093410 
2023,M60,여,외래,42636 ,96797 ,96770 ,2190667080 ,3101894410 
2023,M60,여,입원,834 ,1155 ,13129 ,2939512430 ,3859942680 
2023,M61,남,외래,2507 ,7774 ,7763 ,187454640 ,293115520 
2023,M61,남,입원,105 ,175 ,2317 ,306812100 ,420625290 
2023,M61,여,외래,4021 ,12698 ,12683 ,284068210 ,442195570 
2023,M61,여,입원,170 ,231 ,2261 ,358516160 ,478557010 
2023,M62,남,외래,192081 ,425692 ,425603 ,10042079260 ,14914413670 
2023,M62,남,입원,4788 ,6005 ,38015 ,8606060110 ,11108875490 
2023,M62,여,외래,217018 ,529863 ,529790 ,12277827060 ,17789109850 
2023,M62,여,입원,3079 ,4050 ,29590 ,6124580260 ,7956378700 
2023,M63,남,외래,406 ,750 ,747 ,16942110 ,26505070 
2023,M63,남,입원,52 ,59 ,343 ,67462570 ,87042580 
2023,M63,여,외래,370 ,795 ,795 ,12847960 ,19714840 
2023,M63,여,입원,25 ,28 ,115 ,27864960 ,36875180 
2023,M65,남,외래,745232 ,1958168 ,1957738 ,46664059480 ,67542333220 
2023,M65,남,입원,12480 ,13458 ,65782 ,13359530460 ,18075097630 
2023,M65,여,외래,1061102 ,3064356 ,3063551 ,72295461830 ,104550000000 
2023,M65,여,입원,21300 ,22995 ,114335 ,22306045560 ,30163752470 
2023,M66,남,외래,4862 ,19102 ,19085 ,400861600 ,620636340 
2023,M66,남,입원,835 ,959 ,6301 ,1609568740 ,2179592490 
