병원,진료과,연도,실제값,ARIMA예측,RF예측,XGB예측,ARIMA_RMSE,ARIMA_MAE,ARIMA_MAPE,ARIMA_R2,ARIMA_Adjusted_R2,RF_RMSE,RF_MAE,RF_MAPE,RF_R2,RF_Adjusted_R2,XGB_RMSE,XGB_MAE,XGB_MAPE,XGB_R2,XGB_Adjusted_R2
인천,이비인후과,2022,29,246.51666622065807,362.02,262.99786,153.8192907158535,110.10446728894424,375.58962410429325,-1.125772035338672,,381.4434777756073,296.0,,-0.13807036283157906,,350.4254548464449,296.0,,-0.0009391705195109049,
인천,이비인후과,2023,240,237.3077316427696,362.02,262.99786,153.8192907158535,110.10446728894424,375.58962410429325,-1.125772035338672,,381.4434777756073,296.0,,-0.13807036283157906,,350.4254548464449,296.0,,-0.0009391705195109049,
인천,비뇨의학과,2022,4937,6271.598111266725,6142.92,6435.855,1489.8192954820072,1482.4632948797089,23.855761703945213,-0.022273043973910944,,2310.0055290599535,2081.7999999999997,,-17670.941248004987,,1770.2088359661745,1541.9949544270833,,-6559.312895695369,
인천,비뇨의학과,2023,7884,6253.671521507307,6142.92,6435.855,1489.8192954820072,1482.4632948797089,23.855761703945213,-0.022273043973910944,,2310.0055290599535,2081.7999999999997,,-17670.941248004987,,1770.2088359661745,1541.9949544270833,,-6559.312895695369,
인천,치과,2022,0,192.2622900615797,178.22,185.96924,193.17682502993054,193.1746704170383,,0.0,,63.092729492539554,57.96666666666667,,-39.354329144297715,,46.196658188712355,40.84584045410156,,-4.610400040944417,
인천,치과,2023,0,194.0870507724969,178.22,185.96924,193.17682502993054,193.1746704170383,,0.0,,63.092729492539554,57.96666666666667,,-39.354329144297715,,46.196658188712355,40.84584045410156,,-4.610400040944417,
인천,재활의학과,2022,1878,4319.990381945149,1375.42,1616.5824,2722.049652705337,2708.92929553449,101.78206639390366,-5.299890095414424,,389.6138271299615,294.2266666666667,,-0.44840621905298067,,381.68578651140757,283.6727701822917,,-0.415496826171875,
인천,재활의학과,2023,4047,7022.868209123831,1375.42,1616.5824,2722.049652705337,2708.92929553449,101.78206639390366,-5.299890095414424,,389.6138271299615,294.2266666666667,,-0.44840621905298067,,381.68578651140757,283.6727701822917,,-0.415496826171875,
인천,가정의학과,2022,411,974.3553101518116,1217.52,1159.8994,409.74401239493534,349.5214202845785,75.39454396680648,-1.0101549992636696,,792.3283239345274,619.8333333333334,,-0.5043853257704504,,1122.1527043225644,973.6023763020834,,-7.662505388259888,
인천,가정의학과,2023,989,853.3124695826547,1217.52,1159.8994,409.74401239493534,349.5214202845785,75.39454396680648,-1.0101549992636696,,792.3283239345274,619.8333333333334,,-0.5043853257704504,,1122.1527043225644,973.6023763020834,,-7.662505388259888,
인천,내과,2022,2488,6022.357863542669,5510.78,6020.5684,3469.7911687485125,3469.1789319082645,136.0395512473323,-2848.5741431302176,,1775.8469640494613,1755.8999999999999,,-16.241679328042736,,1771.4941085440666,1751.5026041666667,,-16.160199483235676,
인천,내과,2023,2618,6022.00000027386,5510.78,6020.5684,3469.7911687485125,3469.1789319082645,136.0395512473323,-2848.5741431302176,,1775.8469640494613,1755.8999999999999,,-16.241679328042736,,1771.4941085440666,1751.5026041666667,,-16.160199483235676,
인천,일반내과,2022,0,13.575658279631249,4.72,3.8258186e-05,13.380351559293949,13.378904886142616,,0.0,,43.5462000600042,35.4,,0.0,,27.814528641405204,19.668328581377864,,0.0,
인천,일반내과,2023,0,13.182151492653983,4.72,3.8258186e-05,13.380351559293949,13.378904886142616,,0.0,,43.5462000600042,35.4,,0.0,,27.814528641405204,19.668328581377864,,0.0,
부산,순환기내과,2022,7773,8593.435947825046,8476.86,8536.909,1624.2874215872941,1483.0068757205418,15.296046949690254,-0.22509436562276952,,1140.2438872313621,974.3800000000001,12.497561237374113,-20.35135117054835,,950.7475477779366,726.19091796875,9.665807072789503,-1.8734712600708008,
부산,순환기내과,2023,10708,8562.422196383963,8476.86,8536.909,1624.2874215872941,1483.0068757205418,15.296046949690254,-0.22509436562276952,,1140.2438872313621,974.3800000000001,12.497561237374113,-20.35135117054835,,950.7475477779366,726.19091796875,9.665807072789503,-1.8734712600708008,
부산,호흡기내과,2022,7892,7190.437117491399,7238.1,7370.0225,5091.186928571641,3933.663598303417,8.889544887336562,-0.6646537905450614,,1030.0137465306384,829.7933333333334,12.125253641459116,-1.2754120442951322,,1294.8023465105823,1184.1526692708333,17.035345463174476,-2.987186392148336,
부산,호흡기내과,2023,0,7165.764314098233,7238.1,7370.0225,5091.186928571641,3933.663598303417,8.889544887336562,-0.6646537905450614,,1030.0137465306384,829.7933333333334,12.125253641459116,-1.2754120442951322,,1294.8023465105823,1184.1526692708333,17.035345463174476,-2.987186392148336,
부산,내분비내과,2022,53,-128.76711998124455,518.92,306.14337,129.01672367801064,98.81047728141313,207.50985730751333,-68.28330900565308,,2059.8197069141734,2004.513333333333,180.70356856669085,-18.685935076686757,,1422.3501690399214,1334.2266845703125,125.12501133169025,-7.59515380859375,
부산,내분비내과,2023,22,6.146165418418292,518.92,306.14337,129.01672367801064,98.81047728141313,207.50985730751333,-68.28330900565308,,2059.8197069141734,2004.513333333333,180.70356856669085,-18.685935076686757,,1422.3501690399214,1334.2266845703125,125.12501133169025,-7.59515380859375,
부산,소화기내과,2022,23978,31110.821554542472,31398.36,31032.916,6845.216977070193,6838.904000999679,28.209022321126053,-592.4194787701523,,2540.728293478249,2201.9666666666694,6.66191393286632,-41.94417880137434,,2712.1199148120922,2487.0911458333335,7.336822886591617,-26.636441548665363,
부산,소화기내과,2023,24540,31084.986447456886,31398.36,31032.916,6845.216977070193,6838.904000999679,28.209022321126053,-592.4194787701523,,2540.728293478249,2201.9666666666694,6.66191393286632,-41.94417880137434,,2712.1199148120922,2487.0911458333335,7.336822886591617,-26.636441548665363,
부산,혈액종양내과,2022,1262,1091.0,916.44,1090.7133,358.3085262730989,324.0,21.985419564022123,-4.484429065743945,,257.1511660915078,181.83333333333334,,0.3333333333333333,,257.1511660915078,181.83333333333334,,0.3333333333333333,
부산,혈액종양내과,2023,1568,1091.0,916.44,1090.7133,358.3085262730989,324.0,21.985419564022123,-4.484429065743945,,257.1511660915078,181.83333333333334,,0.3333333333333333,,257.1511660915078,181.83333333333334,,0.3333333333333333,
부산,신장내과,2022,1573,3135.9084384416474,3231.14,2875.6504,1215.5640228846519,1139.4028889036877,65.0881223055418,-9.507348577646352,,1777.7351844643727,1634.5533333333333,40.068808796744584,-9.476845996691464,,1494.6965819981294,1279.66943359375,30.590737205420492,-5.122874101003011,
부산,신장내과,2023,2323,3038.897339365728,3231.14,2875.6504,1215.5640228846519,1139.4028889036877,65.0881223055418,-9.507348577646352,,1777.7351844643727,1634.5533333333333,40.068808796744584,-9.476845996691464,,1494.6965819981294,1279.66943359375,30.590737205420492,-5.122874101003011,
부산,신경과,2022,1314,1352.493318845313,1480.78,1291.1066,126.97726274525581,106.94602503157716,9.13076662233776,-1.2315882704882672,,1971.4785231231854,1851.8133333333335,74.70256938396987,-24.198309407968434,,1572.643073010572,1534.81982421875,58.989215538296044,-16.571234067281086,
부산,신경과,2023,1144,1319.3987312178413,1480.78,1291.1066,126.97726274525581,106.94602503157716,9.13076662233776,-1.2315882704882672,,1971.4785231231854,1851.8133333333335,74.70256938396987,-24.198309407968434,,1572.643073010572,1534.81982421875,58.989215538296044,-16.571234067281086,
부산,소아청소년과,2022,0,60.00000000000001,50.4,59.984226,60.00000000000001,60.00000000000001,,0.0,,14.142135623730951,10.0,,0.3333333333333333,,14.142135623730951,10.0,,0.3333333333333333,
부산,소아청소년과,2023,0,60.00000000000001,50.4,59.984226,60.00000000000001,60.00000000000001,,0.0,,14.142135623730951,10.0,,0.3333333333333333,,14.142135623730951,10.0,,0.3333333333333333,
부산,외과,2022,1135,3079.667771831565,2916.84,2953.116,2622.761410382768,2551.5759579859314,52727.07058611942,-20.472603652789417,,932.8853310470172,899.5066666666665,29.049096034363217,-9.566476801121409,,856.5189526097196,796.0548502604166,26.57915135723645,-7.536286075909932,
부산,외과,2023,3,3161.4841441402978,2916.84,2953.116,2622.761410382768,2551.5759579859314,52727.07058611942,-20.472603652789417,,932.8853310470172,899.5066666666665,29.049096034363217,-9.566476801121409,,856.5189526097196,796.0548502604166,26.57915135723645,-7.536286075909932,
부산,정형외과,2022,30830,33729.991685486755,34309.46,33353.035,2959.7017193533975,2959.111209373328,9.64011002181605,-509.4501059112789,,3465.945776967814,2965.1133333333323,8.141425006226406,-0.5535561624298405,,2983.0465570962974,2829.5,7.464194838257473,-0.09750012556711833,
부산,정형외과,2023,30568,33586.2307332599,34309.46,33353.035,2959.7017193533975,2959.111209373328,9.64011002181605,-509.4501059112789,,3465.945776967814,2965.1133333333323,8.141425006226406,-0.5535561624298405,,2983.0465570962974,2829.5,7.464194838257473,-0.09750012556711833,
부산,신경외과,2022,29423,32600.774648518378,32688.6,32569.13,2475.257762012315,2322.976940729537,7.554552166751993,-0.13294329739853206,,3452.7010575057047,3431.3799999999997,9.612539114423031,-311.8848806054793,,3818.185053538,3800.544921875,10.564441009552526,-298.24630482991535,
부산,신경외과,2023,34074,32605.820767059304,32688.6,32569.13,2475.257762012315,2322.976940729537,7.554552166751993,-0.13294329739853206,,3452.7010575057047,3431.3799999999997,9.612539114423031,-311.8848806054793,,3818.185053538,3800.544921875,10.564441009552526,-298.24630482991535,
부산,안과,2022,0,113.42756100945006,152.84,140.04707,83.36286304492278,72.78333458643951,27.007653918847872,-0.962959377175779,,117.78318498274488,114.67333333333333,55.7732127079808,-27.845491341124,,92.6946185372878,87.19247436523438,41.33982301284729,-13.619441588719686,
부산,안과,2023,119,86.86089183657103,152.84,140.04707,83.36286304492278,72.78333458643951,27.007653918847872,-0.962959377175779,,117.78318498274488,114.67333333333333,55.7732127079808,-27.845491341124,,92.6946185372878,87.19247436523438,41.33982301284729,-13.619441588719686,
부산,이비인후과,2022,355,440.7389959105715,415.5,386.05832,85.56764550006876,85.56747358966999,24.488117136279644,-241.04370103885745,,237.6332439273574,225.74666666666667,46.197708574259366,-587.8806284276455,,218.2542042622746,205.8251749674479,40.73958305072768,-386.3637839953105,
부산,이비인후과,2023,344,429.3959512687685,415.5,386.05832,85.56764550006876,85.56747358966999,24.488117136279644,-241.04370103885745,,237.6332439273574,225.74666666666667,46.197708574259366,-587.8806284276455,,218.2542042622746,205.8251749674479,40.73958305072768,-386.3637839953105,
부산,비뇨의학과,2022,3224,2966.9129616623877,3461.46,3261.9688,997.4132601862616,822.00813216459,20.725305683289307,-3.711717503391169,,2490.662910165635,1922.8400000000001,52.56135876627851,-9.754466535939251,,2723.497116671573,2196.7493489583335,56.849598483974994,-9.634426434834799,
부산,비뇨의학과,2023,4143,2756.070774008432,3461.46,3261.9688,997.4132601862616,822.00813216459,20.725305683289307,-3.711717503391169,,2490.662910165635,1922.8400000000001,52.56135876627851,-9.754466535939251,,2723.497116671573,2196.7493489583335,56.849598483974994,-9.634426434834799,
부산,재활의학과,2022,12423,9649.351548467897,9556.6,9240.925,7121.89105085871,6228.041493869093,9693.597896310454,-0.32525855604086296,,2132.2398605208614,1817.38,17.383951606439464,-1.3030070462817274,,2514.3508161419595,2064.9205729166665,20.764849182119395,-2.099968671798706,
부산,재활의학과,2023,50,9732.434536206083,9556.6,9240.925,7121.89105085871,6228.041493869093,9693.597896310454,-0.32525855604086296,,2132.2398605208614,1817.38,17.383951606439464,-1.3030070462817274,,2514.3508161419595,2064.9205729166665,20.764849182119395,-2.099968671798706,
부산,가정의학과,2022,5763,6273.46456500001,6301.88,6259.058,4436.285651374139,3381.759376939436,18395.764658987802,-1.3843376303651258,,1538.1248875201466,1497.886666666667,21.04642687026274,-559.5347696127076,,1272.8779276896162,1230.8004557291667,16.976188490183954,-390.97049542268115,
부산,가정의학과,2023,17,6270.054188878862,6301.88,6259.058,4436.285651374139,3381.759376939436,18395.764658987802,-1.3843376303651258,,1538.1248875201466,1497.886666666667,21.04642687026274,-559.5347696127076,,1272.8779276896162,1230.8004557291667,16.976188490183954,-390.97049542268115,
부산,류마티스내과,2022,19,340.5269866443246,146.6,169.95656,399.5861660959472,393.1202261329075,2007.907313117738,-638675.4165410316,,41.05822424043419,34.666666666666664,,-0.16100397918579734,,41.05822424043419,34.666666666666664,,-0.16100398699442545,
부산,류마티스내과,2023,20,484.71346562149034,146.6,169.95656,399.5861660959472,393.1202261329075,2007.907313117738,-638675.4165410316,,41.05822424043419,34.666666666666664,,-0.16100397918579734,,41.05822424043419,34.666666666666664,,-0.16100398699442545,
부산,비뇨기과,2022,0,879.5813438149332,0.0,0.0011462972,1100.0616400092179,1081.3917713556082,,0.0,,1832.5113120254093,1832.12,,0.33310820932726165,,1160.1950967325877,1159.3617274798453,,-0.0004795392354329427,
부산,비뇨기과,2023,0,1283.202198896283,0.0,0.0011462972,1100.0616400092179,1081.3917713556082,,0.0,,1832.5113120254093,1832.12,,0.33310820932726165,,1160.1950967325877,1159.3617274798453,,-0.0004795392354329427,
부산,일반내과,2022,0,33.99999999999999,28.56,33.991062,33.99999999999999,33.99999999999999,,0.0,,8.013876853447538,5.666666666666667,,0.3333333333333333,,8.013876853447538,5.666666666666667,,0.3333333333333333,
부산,일반내과,2023,0,33.99999999999999,28.56,33.991062,33.99999999999999,33.99999999999999,,0.0,,8.013876853447538,5.666666666666667,,0.3333333333333333,,8.013876853447538,5.666666666666667,,0.3333333333333333,
부산,호흡기·알레르기내과,2022,0,0.0,0.0,0.0,4533.9686809681425,3206.0,100.0,-1.0,,0.0,0.0,,1.0,,0.0,0.0,,1.0,
부산,호흡기·알레르기내과,2023,6412,0.0,0.0,0.0,4533.9686809681425,3206.0,100.0,-1.0,,0.0,0.0,,1.0,,0.0,0.0,,1.0,
대구,순환기내과,2022,22068,24412.00000000063,20506.08,24405.584,2372.671174014321,2372.4999999996944,9.78816313451569,-0.00014430363697082171,,5753.963580775333,4068.6666666666665,,0.3333333333333333,,5753.963503533891,4068.6666666666665,,0.3333333333333333,
대구,순환기내과,2023,26813,24412.00000000124,20506.08,24405.584,2372.671174014321,2372.4999999996944,9.78816313451569,-0.00014430363697082171,,5753.963580775333,4068.6666666666665,,0.3333333333333333,,5753.963503533891,4068.6666666666665,,0.3333333333333333,
대구,내분비내과,2022,6059,4588.999999999999,3854.76,4587.7935,1128.9439755807196,1046.4999999999995,19.98497585975259,-0.16376774309012232,,1081.6376729550223,764.8333333333334,,0.3333333333333333,,1081.6376472737993,764.8333333333334,,0.3333333333333333,
대구,내분비내과,2023,3966,4588.999999999998,3854.76,4587.7935,1128.9439755807196,1046.4999999999995,19.98497585975259,-0.16376774309012232,,1081.6376729550223,764.8333333333334,,0.3333333333333333,,1081.6376472737993,764.8333333333334,,0.3333333333333333,
대구,소화기내과,2022,25733,19486.999999999978,16369.08,19481.877,4517.233500717026,3793.5000000000327,15.355391688312615,-2.3925561821395833,,4593.129948327417,3247.8333333333335,,0.3333333333333333,,4593.129942279737,3247.8333333333335,,0.3333333333333333,
대구,소화기내과,2023,20828,19486.999999999956,16369.08,19481.877,4517.233500717026,3793.5000000000327,15.355391688312615,-2.3925561821395833,,4593.129948327417,3247.8333333333335,,0.3333333333333333,,4593.129942279737,3247.8333333333335,,0.3333333333333333,
대구,신장내과,2022,9939,7443.000000000001,6252.12,7441.043,2060.2214686775774,1999.4999999999986,20.956997645395447,-16.218261972782262,,1754.3319241238244,1240.5,,0.3333333333333333,,1754.3319082900034,1240.5,,0.3333333333333333,
대구,신장내과,2023,8946,7443.000000000002,6252.12,7441.043,2060.2214686775774,1999.4999999999986,20.956997645395447,-16.218261972782262,,1754.3319241238244,1240.5,,0.3333333333333333,,1754.3319082900034,1240.5,,0.3333333333333333,
대구,신경과,2022,1290,2301.3902264375174,2147.44,2231.0552,1485.3547028780642,1426.244812663421,215.89017338014074,-13.923395985612732,,561.7507380195266,526.7133333333333,25.61348213294237,-8.889470050038534,,387.4075124040152,330.3509928385417,16.50225216796534,-2.251832445462545,
대구,신경과,2023,521,2362.0993988893247,2147.44,2231.0552,1485.3547028780642,1426.244812663421,215.89017338014074,-13.923395985612732,,561.7507380195266,526.7133333333333,25.61348213294237,-8.889470050038534,,387.4075124040152,330.3509928385417,16.50225216796534,-2.251832445462545,
대구,소아청소년과,2022,0,-50.95653825552693,3.76,0.0043235677,80.54921543566911,76.41888019500698,,0.0,,154.7669841865374,137.4466666666667,,-20.704926422749708,,113.59038773493364,94.68966801961263,,-0.8263539473215739,
대구,소아청소년과,2023,0,-101.88122213448703,3.76,0.0043235677,80.54921543566911,76.41888019500698,,0.0,,154.7669841865374,137.4466666666667,,-20.704926422749708,,113.59038773493364,94.68966801961263,,-0.8263539473215739,
대구,외과,2022,2026,3129.9199423075847,2880.26,2892.3284,1493.4908131173204,1452.2919069845848,86.5542329884311,-33.57304868351781,,2317.5446294640174,2282.0,83.08592315303359,-67.34687897868501,,2180.87177749771,2143.9915364583335,76.07028234010274,-57.22846349080404,
대구,외과,2023,1518,3318.663871661585,2880.26,2892.3284,1493.4908131173204,1452.2919069845848,86.5542329884311,-33.57304868351781,,2317.5446294640174,2282.0,83.08592315303359,-67.34687897868501,,2180.87177749771,2143.9915364583335,76.07028234010274,-57.22846349080404,
대구,정형외과,2022,17640,22343.27756440483,22438.72,22893.797,3389.073075455316,2812.8363466253195,15.487119598447787,-2.261855582989306,,2028.8189469557967,1663.2266666666667,8.274016166070455,-4.380959247141829,,2149.2981536137463,1776.5345052083333,8.716725920131374,-6.784717400868733,
대구,정형외과,2023,21393,22315.39512884581,22438.72,22893.797,3389.073075455316,2812.8363466253195,15.487119598447787,-2.261855582989306,,2028.8189469557967,1663.2266666666667,8.274016166070455,-4.380959247141829,,2149.2981536137463,1776.5345052083333,8.716725920131374,-6.784717400868733,
대구,신경외과,2022,21183,23486.394078687226,24339.54,25004.22,3124.433164085981,3037.0710680146676,14.3159267374635,-15011.814451119313,,3229.205146092832,2815.4199999999996,12.525959703918403,-2.1963004419746195,,4012.0232611879637,3238.5631510416665,14.46817657258426,-2.8889516592025757,
대구,신경외과,2023,21234,25004.74805734211,24339.54,25004.22,3124.433164085981,3037.0710680146676,14.3159267374635,-15011.814451119313,,3229.205146092832,2815.4199999999996,12.525959703918403,-2.1963004419746195,,4012.0232611879637,3238.5631510416665,14.46817657258426,-2.8889516592025757,
대구,산부인과,2022,0,7.611594500207934e-50,0.0,4.2958345e-07,7.611596139839747e-50,7.61159613983957e-50,,0.0,,0.42,0.42,,0.6666666666666666,,3.5190872807206026e-05,3.5190872760419246e-05,,0.0,
대구,산부인과,2023,0,7.611597779471206e-50,0.0,4.2958345e-07,7.611596139839747e-50,7.61159613983957e-50,,0.0,,0.42,0.42,,0.6666666666666666,,3.5190872807206026e-05,3.5190872760419246e-05,,0.0,
대구,안과,2022,1072,1382.0262483965791,1243.48,1287.8248,598.425440058741,548.748358817995,73.84709271175095,-7.563148410387258,,284.60525030086745,276.82666666666665,30.376888513279166,-12.503329349678369,,253.75764931676522,239.3692830403646,27.873069414008445,-8.493312994639078,
대구,안과,2023,663,1450.470469239411,1243.48,1287.8248,598.425440058741,548.748358817995,73.84709271175095,-7.563148410387258,,284.60525030086745,276.82666666666665,30.376888513279166,-12.503329349678369,,253.75764931676522,239.3692830403646,27.873069414008445,-8.493312994639078,
대구,피부과,2022,0,76.39183575058588,32.1,28.00354,75.40043253756637,75.39382737421406,,0.0,,60.97053683191567,57.18,158.40575580882924,-185.71927387964607,,72.46422381998742,69.32596333821614,193.2470136507812,-278.41314673423767,
대구,피부과,2023,0,74.39581899784223,32.1,28.00354,75.40043253756637,75.39382737421406,,0.0,,60.97053683191567,57.18,158.40575580882924,-185.71927387964607,,72.46422381998742,69.32596333821614,193.2470136507812,-278.41314673423767,
대구,이비인후과,2022,0,84.23529738977842,68.92,57.042435,81.63019701347588,81.58723446220301,,0.0,,74.07148484952484,72.67999999999999,72.05468876105907,-38769.49504928789,,78.80861260695713,78.16733805338542,72.86518632686544,-38760.19714876016,
대구,이비인후과,2023,0,78.9391715346276,68.92,57.042435,81.63019701347588,81.58723446220301,,0.0,,74.07148484952484,72.67999999999999,72.05468876105907,-38769.49504928789,,78.80861260695713,78.16733805338542,72.86518632686544,-38760.19714876016,
대구,비뇨의학과,2022,1587,2582.701333361475,2683.74,2583.8525,706.1151381189502,535.8507696531938,32.79912770555997,-0.7322540760486156,,2134.043080153779,1808.1866666666665,67.78274167488247,-194.18397330271844,,1703.6228797701397,1383.2858072916667,56.73152378301813,-136.02278208732605,
대구,비뇨의학과,2023,2660,2583.9997940550875,2683.74,2583.8525,706.1151381189502,535.8507696531938,32.79912770555997,-0.7322540760486156,,2134.043080153779,1808.1866666666665,67.78274167488247,-194.18397330271844,,1703.6228797701397,1383.2858072916667,56.73152378301813,-136.02278208732605,
대구,재활의학과,2022,15591,12430.35824031667,10483.74,11290.165,5699.9132014870065,5288.027875948476,28.889369611229142,-6.43779000125589,,7799.38224229467,7447.266666666667,278.7024773595746,-11.363795211019292,,9071.454416501854,8441.407552083334,284.2771431586024,-18.02675485610962,
대구,재활의학과,2023,19771,12355.586007786378,10483.74,11290.165,5699.9132014870065,5288.027875948476,28.889369611229142,-6.43779000125589,,7799.38224229467,7447.266666666667,278.7024773595746,-11.363795211019292,,9071.454416501854,8441.407552083334,284.2771431586024,-18.02675485610962,
대구,가정의학과,2022,5135,5892.089652403133,5863.58,5812.194,577.9295763986589,532.5094721245591,10.143497191891896,-6.573754994928195,,955.7840521326671,950.7333333333332,14.194347730115977,-262.1531825362655,,897.8576595819671,892.8330078125,13.26294983573032,-209.8538589477539,
대구,가정의학과,2023,5555,5862.929291845985,5863.58,5812.194,577.9295763986589,532.5094721245591,10.143497191891896,-6.573754994928195,,955.7840521326671,950.7333333333332,14.194347730115977,-262.1531825362655,,897.8576595819671,892.8330078125,13.26294983573032,-209.8538589477539,
대구,내과,2022,0,11281.726549225597,22830.32,14051.158,12346.763894760605,12304.34215982033,,0.0,,18675.39511130235,16268.666666666672,84.64280930088226,-54.100203106656345,,19144.78403564496,16828.364583333332,87.28933147240123,-18.340619484583538,
대구,내과,2023,0,13326.957770415062,22830.32,14051.158,12346.763894760605,12304.34215982033,,0.0,,18675.39511130235,16268.666666666672,84.64280930088226,-54.100203106656345,,19144.78403564496,16828.364583333332,87.28933147240123,-18.340619484583538,
대구,비뇨기과,2022,0,0.0006617363006207643,0.0,0.0010794081,0.001046296249361227,0.0009926038889733863,,0.0,,1542.9961211677655,1286.0933333333332,,0.08025292981324143,,1060.9420216418096,787.5072865854017,,-0.2717981735865275,
대구,비뇨기과,2023,0,0.0013234714773260083,0.0,0.0010794081,0.001046296249361227,0.0009926038889733863,,0.0,,1542.9961211677655,1286.0933333333332,,0.08025292981324143,,1060.9420216418096,787.5072865854017,,-0.2717981735865275,
대구,순화기내과,2022,0,3604.1051954363447,360.6,0.11850303,2548.4875756939086,1802.9995878419752,,0.0,,849.94235098623,601.0,,0.3333333333333333,,849.94235098623,601.0,,0.3333333333333333,
대구,순화기내과,2023,0,1.8939802476056684,360.6,0.11850303,2548.4875756939086,1802.9995878419752,,0.0,,849.94235098623,601.0,,0.3333333333333333,,849.94235098623,601.0,,0.3333333333333333,
중앙,순환기내과,2022,13350,12383.324323735422,13235.6,12706.329,1654.0064534687267,1548.3510813775092,10.851231507754035,-4.754476997742886,,2271.4012797217433,2061.533333333334,14.059821358823713,-4.99800518601823,,2397.5662375677293,2207.0390625,14.706630726007335,-6.785842577616374,
중앙,순환기내과,2023,14729,12598.97351350956,13235.6,12706.329,1654.0064534687267,1548.3510813775092,10.851231507754035,-4.754476997742886,,2271.4012797217433,2061.533333333334,14.059821358823713,-4.99800518601823,,2397.5662375677293,2207.0390625,14.706630726007335,-6.785842577616374,
중앙,호흡기내과,2022,0,6769.764728329398,8954.6,7975.6216,7374.178659122986,7351.2190655932645,56.480408706707955,-0.10266557177773827,,4690.754739949276,4106.633333333333,36.77874164870835,-261.99342265248055,,3327.716079154059,2624.2942708333335,23.262861036122015,-45.75813126564026,
중앙,호흡기내과,2023,14045,6112.326597142868,8954.6,7975.6216,7374.178659122986,7351.2190655932645,56.480408706707955,-0.10266557177773827,,4690.754739949276,4106.633333333333,36.77874164870835,-261.99342265248055,,3327.716079154059,2624.2942708333335,23.262861036122015,-45.75813126564026,
중앙,내분비내과,2022,1252,1298.2315720091065,1252.74,1186.2181,466.6059841607653,352.2452934400153,19.114383677988332,-1.036128126650734,,683.171845941556,577.8266666666667,40.19341362412464,-3.849083506755734,,576.7794854128698,513.7453206380209,36.00943642248016,-3.122412999471029,
중앙,내분비내과,2023,1906,1247.7409851290759,1252.74,1186.2181,466.6059841607653,352.2452934400153,19.114383677988332,-1.036128126650734,,683.171845941556,577.8266666666667,40.19341362412464,-3.849083506755734,,576.7794854128698,513.7453206380209,36.00943642248016,-3.122412999471029,
중앙,감염내과,2022,1166,-362.8538874433301,477.96,114.599686,3583.540080727729,3180.318332589013,122.19107525650486,-4.345165248775068,,2091.414241261726,2009.8266666666666,629.4741079083925,-22.039136224038774,,1863.5156960672773,1765.3189290364583,611.6206304811416,-14.340506235758463,
중앙,감염내과,2023,4266,-565.7827777346965,477.96,114.599686,3583.540080727729,3180.318332589013,122.19107525650486,-4.345165248775068,,2091.414241261726,2009.8266666666666,629.4741079083925,-22.039136224038774,,1863.5156960672773,1765.3189290364583,611.6206304811416,-14.340506235758463,
중앙,소화기내과,2022,8732,8174.672472533459,8992.4,8153.0483,2005.5479817089617,1669.152116884944,15.858583036321313,-2.1922244091542327,,3697.1969615621515,3333.0266666666666,28.94395910952483,-4.349010088529622,,3413.9178839820374,3013.896484375,24.926161901541832,-3.7336982091267905,
중앙,소화기내과,2023,10977,8196.023293696653,8992.4,8153.0483,2005.5479817089617,1669.152116884944,15.858583036321313,-2.1922244091542327,,3697.1969615621515,3333.0266666666666,28.94395910952483,-4.349010088529622,,3413.9178839820374,3013.896484375,24.926161901541832,-3.7336982091267905,
중앙,혈액종양내과,2022,11969,16310.435574859976,16810.1,16239.241,3508.7689007789995,3372.264243823578,26.737071858787083,-11.29915696731731,,3879.6212486229306,3769.8866666666668,18.857988412989798,-88.0097106344772,,3065.6013890204263,2936.2506510416665,14.820621544428187,-44.75146245956421,
중앙,혈액종양내과,2023,13970,16373.09291278718,16810.1,16239.241,3508.7689007789995,3372.264243823578,26.737071858787083,-11.29915696731731,,3879.6212486229306,3769.8866666666668,18.857988412989798,-88.0097106344772,,3065.6013890204263,2936.2506510416665,14.820621544428187,-44.75146245956421,
중앙,신장내과,2022,8572,8941.909434051462,9067.28,8729.235,314.628903736343,308.5970487050481,3.5325342189042055,-1.2340507459635863,,2726.774015952898,2581.4999999999995,23.684581364535358,-18.936551669456254,,2329.568172210566,2172.556640625,18.98602898177094,-12.25034236907959,
중앙,신장내과,2023,8993,8745.715336641366,9067.28,8729.235,314.628903736343,308.5970487050481,3.5325342189042055,-1.2340507459635863,,2726.774015952898,2581.4999999999995,23.684581364535358,-18.936551669456254,,2329.568172210566,2172.556640625,18.98602898177094,-12.25034236907959,
중앙,신경과,2022,5009,5049.381927095295,5161.98,4691.221,1247.72570697169,902.2352055843039,12.815762461600066,-0.4161243039599034,,1388.9579282544983,1303.4733333333334,21.94403327279389,-2319.0004299937846,,1215.8963049184242,1130.4654947916667,20.044383012378905,-227.65108060836792,
중앙,신경과,2023,7106,5341.911515926688,5161.98,4691.221,1247.72570697169,902.2352055843039,12.815762461600066,-0.4161243039599034,,1388.9579282544983,1303.4733333333334,21.94403327279389,-2319.0004299937846,,1215.8963049184242,1130.4654947916667,20.044383012378905,-227.65108060836792,
